date,Peru_USDPEN
2008-07-30 00:00:00,2.8285
2008-07-31 00:00:00,2.811
2008-08-01 00:00:00,2.798
2008-08-04 00:00:00,2.772
2008-08-05 00:00:00,2.7876
2008-08-06 00:00:00,2.7925
2008-08-07 00:00:00,2.8135
2008-08-08 00:00:00,2.858
2008-08-11 00:00:00,2.9205
2008-08-12 00:00:00,2.9195
2008-08-13 00:00:00,2.9256
2008-08-14 00:00:00,2.9245
2008-08-15 00:00:00,2.9415
2008-08-18 00:00:00,2.9245
2008-08-19 00:00:00,2.9195
2008-08-20 00:00:00,2.9175
2008-08-21 00:00:00,2.91
2008-08-22 00:00:00,2.917
2008-08-25 00:00:00,2.9366
2008-08-26 00:00:00,2.9396
2008-08-27 00:00:00,2.9545
2008-08-28 00:00:00,2.956
2008-08-29 00:00:00,2.9515
2008-09-01 00:00:00,2.948
2008-09-02 00:00:00,2.9655
2008-09-03 00:00:00,2.9645
2008-09-04 00:00:00,2.9675
2008-09-05 00:00:00,2.9715
2008-09-08 00:00:00,2.9714
2008-09-09 00:00:00,2.9735
2008-09-10 00:00:00,2.9705
2008-09-11 00:00:00,2.9746
2008-09-12 00:00:00,2.9747
2008-09-15 00:00:00,2.9735
2008-09-16 00:00:00,2.9746
2008-09-17 00:00:00,2.9805
2008-09-18 00:00:00,2.9743
2008-09-19 00:00:00,2.9545
2008-09-22 00:00:00,2.9385
2008-09-23 00:00:00,2.9505
2008-09-24 00:00:00,2.9605
2008-09-25 00:00:00,2.9565
2008-09-26 00:00:00,2.9625
2008-09-29 00:00:00,2.9835
2008-09-30 00:00:00,2.9825
2008-10-01 00:00:00,2.9701
2008-10-02 00:00:00,2.9815
2008-10-03 00:00:00,3.0093
2008-10-06 00:00:00,3.048
2008-10-07 00:00:00,3.115
2008-10-08 00:00:00,3.115
2008-10-09 00:00:00,3.0725
2008-10-10 00:00:00,3.07
2008-10-13 00:00:00,3.0585
2008-10-14 00:00:00,3.0356
2008-10-15 00:00:00,3.0
2008-10-16 00:00:00,3.0642
2008-10-17 00:00:00,3.056
2008-10-20 00:00:00,3.0623
2008-10-21 00:00:00,3.0705
2008-10-22 00:00:00,3.0965
2008-10-23 00:00:00,3.0955
2008-10-24 00:00:00,3.1075
2008-10-27 00:00:00,3.108
2008-10-28 00:00:00,3.1275
2008-10-29 00:00:00,3.0905
2008-10-30 00:00:00,3.0885
2008-10-31 00:00:00,3.075
2008-11-03 00:00:00,3.0825
2008-11-04 00:00:00,3.0755
2008-11-05 00:00:00,3.075
2008-11-06 00:00:00,3.0885
2008-11-07 00:00:00,3.075
2008-11-10 00:00:00,3.0805
2008-11-11 00:00:00,3.094
2008-11-12 00:00:00,3.105
2008-11-13 00:00:00,3.105
2008-11-14 00:00:00,3.095
2008-11-17 00:00:00,3.1025
2008-11-18 00:00:00,3.103
2008-11-19 00:00:00,3.1025
2008-11-20 00:00:00,3.1015
2008-11-21 00:00:00,3.1015
2008-11-24 00:00:00,3.0955
2008-11-25 00:00:00,3.0935
2008-11-26 00:00:00,3.0895
2008-11-27 00:00:00,3.094
2008-11-28 00:00:00,3.0995
2008-12-01 00:00:00,3.104
2008-12-02 00:00:00,3.113
2008-12-03 00:00:00,3.1135
2008-12-04 00:00:00,3.1135
2008-12-05 00:00:00,3.122
2008-12-08 00:00:00,3.122
2008-12-09 00:00:00,3.116
2008-12-10 00:00:00,3.1165
2008-12-11 00:00:00,3.1045
2008-12-12 00:00:00,3.111
2008-12-15 00:00:00,3.1075
2008-12-16 00:00:00,3.086
2008-12-17 00:00:00,3.0855
2008-12-18 00:00:00,3.1045
2008-12-19 00:00:00,3.1065
2008-12-22 00:00:00,3.1195
2008-12-23 00:00:00,3.14
2008-12-24 00:00:00,3.1355
2008-12-25 00:00:00,3.1355
2008-12-26 00:00:00,3.1225
2008-12-29 00:00:00,3.081
2008-12-30 00:00:00,3.142
2008-12-31 00:00:00,3.1345
2009-01-01 00:00:00,3.1345
2009-01-02 00:00:00,3.1345
2009-01-05 00:00:00,3.1395
2009-01-06 00:00:00,3.1355
2009-01-07 00:00:00,3.1425
2009-01-08 00:00:00,3.1435
2009-01-09 00:00:00,3.1305
2009-01-12 00:00:00,3.146
2009-01-13 00:00:00,3.1495
2009-01-14 00:00:00,3.1505
2009-01-15 00:00:00,3.151
2009-01-16 00:00:00,3.1495
2009-01-19 00:00:00,3.152
2009-01-20 00:00:00,3.157
2009-01-21 00:00:00,3.152
2009-01-22 00:00:00,3.1565
2009-01-23 00:00:00,3.1625
2009-01-26 00:00:00,3.161
2009-01-27 00:00:00,3.1625
2009-01-28 00:00:00,3.163
2009-01-29 00:00:00,3.1695
2009-01-30 00:00:00,3.1865
2009-02-02 00:00:00,3.2015
2009-02-03 00:00:00,3.226
2009-02-04 00:00:00,3.237
2009-02-05 00:00:00,3.2071
2009-02-06 00:00:00,3.221
2009-02-09 00:00:00,3.227
2009-02-10 00:00:00,3.236
2009-02-11 00:00:00,3.2353
2009-02-12 00:00:00,3.231
2009-02-13 00:00:00,3.2275
2009-02-16 00:00:00,3.2336
2009-02-17 00:00:00,3.2407
2009-02-18 00:00:00,3.245
2009-02-19 00:00:00,3.247
2009-02-20 00:00:00,3.2495
2009-02-23 00:00:00,3.2505
2009-02-24 00:00:00,3.2502
2009-02-25 00:00:00,3.2458
2009-02-26 00:00:00,3.2438
2009-02-27 00:00:00,3.2505
2009-03-02 00:00:00,3.2506
2009-03-03 00:00:00,3.2585
2009-03-04 00:00:00,3.2529
2009-03-05 00:00:00,3.249
2009-03-06 00:00:00,3.2255
2009-03-09 00:00:00,3.222
2009-03-10 00:00:00,3.1761
2009-03-11 00:00:00,3.1872
2009-03-12 00:00:00,3.1678
2009-03-13 00:00:00,3.1705
2009-03-16 00:00:00,3.1367
2009-03-17 00:00:00,3.144
2009-03-18 00:00:00,3.135
2009-03-19 00:00:00,3.1067
2009-03-20 00:00:00,3.1285
2009-03-23 00:00:00,3.1199
2009-03-24 00:00:00,3.1347
2009-03-25 00:00:00,3.1324
2009-03-26 00:00:00,3.1208
2009-03-27 00:00:00,3.134
2009-03-30 00:00:00,3.1673
2009-03-31 00:00:00,3.1527
2009-04-01 00:00:00,3.145
2009-04-02 00:00:00,3.1256
2009-04-03 00:00:00,3.1102
2009-04-06 00:00:00,3.1045
2009-04-07 00:00:00,3.1117
2009-04-08 00:00:00,3.1096
2009-04-09 00:00:00,3.1021
2009-04-10 00:00:00,3.1145
2009-04-13 00:00:00,3.0792
2009-04-14 00:00:00,3.0884
2009-04-15 00:00:00,3.0842
2009-04-16 00:00:00,3.0754
2009-04-17 00:00:00,3.0755
2009-04-20 00:00:00,3.0937
2009-04-21 00:00:00,3.083
2009-04-22 00:00:00,3.0837
2009-04-23 00:00:00,3.0744
2009-04-24 00:00:00,3.042
2009-04-27 00:00:00,3.0616
2009-04-28 00:00:00,3.0402
2009-04-29 00:00:00,3.0092
2009-04-30 00:00:00,2.9805
2009-05-01 00:00:00,3.0505
2009-05-04 00:00:00,2.9747
2009-05-05 00:00:00,2.9689
2009-05-06 00:00:00,2.9641
2009-05-07 00:00:00,2.9632
2009-05-08 00:00:00,2.9504
2009-05-11 00:00:00,2.9822
2009-05-12 00:00:00,2.9992
2009-05-13 00:00:00,3.0392
2009-05-14 00:00:00,3.0105
2009-05-15 00:00:00,3.0224
2009-05-18 00:00:00,3.0167
2009-05-19 00:00:00,3.0042
2009-05-20 00:00:00,2.9836
2009-05-21 00:00:00,2.9922
2009-05-22 00:00:00,3.0003
2009-05-25 00:00:00,3.0075
2009-05-26 00:00:00,3.0063
2009-05-27 00:00:00,3.0073
2009-05-28 00:00:00,3.0073
2009-05-29 00:00:00,2.9855
2009-06-01 00:00:00,2.972
2009-06-02 00:00:00,2.9668
2009-06-03 00:00:00,2.9772
2009-06-04 00:00:00,2.9675
2009-06-05 00:00:00,2.9673
2009-06-08 00:00:00,2.9801
2009-06-09 00:00:00,2.9785
2009-06-10 00:00:00,2.9807
2009-06-11 00:00:00,2.9772
2009-06-12 00:00:00,2.9705
2009-06-15 00:00:00,2.9842
2009-06-16 00:00:00,2.9877
2009-06-17 00:00:00,2.9967
2009-06-18 00:00:00,2.9893
2009-06-19 00:00:00,2.9908
2009-06-22 00:00:00,3.0217
2009-06-23 00:00:00,3.0225
2009-06-24 00:00:00,3.0235
2009-06-25 00:00:00,3.0195
2009-06-26 00:00:00,3.006
2009-06-29 00:00:00,3.0002
2009-06-30 00:00:00,3.0065
2009-07-01 00:00:00,3.0175
2009-07-02 00:00:00,3.014
2009-07-03 00:00:00,3.0145
2009-07-06 00:00:00,3.0155
2009-07-07 00:00:00,3.0203
2009-07-08 00:00:00,3.029
2009-07-09 00:00:00,3.0225
2009-07-10 00:00:00,3.025
2009-07-13 00:00:00,3.0255
2009-07-14 00:00:00,3.0235
2009-07-15 00:00:00,3.0135
2009-07-16 00:00:00,3.0135
2009-07-17 00:00:00,3.0115
2009-07-20 00:00:00,3.016
2009-07-21 00:00:00,3.0102
2009-07-22 00:00:00,3.0078
2009-07-23 00:00:00,2.994
2009-07-24 00:00:00,2.9955
2009-07-27 00:00:00,2.9924
2009-07-28 00:00:00,2.9894
2009-07-29 00:00:00,2.9873
2009-07-30 00:00:00,2.983
2009-07-31 00:00:00,2.986
2009-08-03 00:00:00,2.9695
2009-08-04 00:00:00,2.9565
2009-08-05 00:00:00,2.949
2009-08-06 00:00:00,2.954
2009-08-07 00:00:00,2.929
2009-08-10 00:00:00,2.951
2009-08-11 00:00:00,2.945
2009-08-12 00:00:00,2.929
2009-08-13 00:00:00,2.937
2009-08-14 00:00:00,2.947
2009-08-17 00:00:00,2.954
2009-08-18 00:00:00,2.9597
2009-08-19 00:00:00,2.9635
2009-08-20 00:00:00,2.957
2009-08-21 00:00:00,2.9565
2009-08-24 00:00:00,2.964
2009-08-25 00:00:00,2.957
2009-08-26 00:00:00,2.9575
2009-08-27 00:00:00,2.9395
2009-08-28 00:00:00,2.9345
2009-08-31 00:00:00,2.953
2009-09-01 00:00:00,2.9525
2009-09-02 00:00:00,2.9505
2009-09-03 00:00:00,2.953
2009-09-04 00:00:00,2.9305
2009-09-07 00:00:00,2.932
2009-09-08 00:00:00,2.92
2009-09-09 00:00:00,2.9275
2009-09-10 00:00:00,2.925
2009-09-11 00:00:00,2.921
2009-09-14 00:00:00,2.922
2009-09-15 00:00:00,2.9095
2009-09-16 00:00:00,2.898
2009-09-17 00:00:00,2.9012
2009-09-18 00:00:00,2.893
2009-09-21 00:00:00,2.8985
2009-09-22 00:00:00,2.8773
2009-09-23 00:00:00,2.8725
2009-09-24 00:00:00,2.876
2009-09-25 00:00:00,2.882
2009-09-28 00:00:00,2.8835
2009-09-29 00:00:00,2.889
2009-09-30 00:00:00,2.882
2009-10-01 00:00:00,2.8915
2009-10-02 00:00:00,2.878
2009-10-05 00:00:00,2.867
2009-10-06 00:00:00,2.866
2009-10-07 00:00:00,2.8667
2009-10-08 00:00:00,2.8638
2009-10-09 00:00:00,2.8596
2009-10-12 00:00:00,2.857
2009-10-13 00:00:00,2.8575
2009-10-14 00:00:00,2.857
2009-10-15 00:00:00,2.8555
2009-10-16 00:00:00,2.8534
2009-10-19 00:00:00,2.8535
2009-10-20 00:00:00,2.8575
2009-10-21 00:00:00,2.8555
2009-10-22 00:00:00,2.8615
2009-10-23 00:00:00,2.869
2009-10-26 00:00:00,2.889
2009-10-27 00:00:00,2.8905
2009-10-28 00:00:00,2.909
2009-10-29 00:00:00,2.8925
2009-10-30 00:00:00,2.909
2009-11-02 00:00:00,2.9025
2009-11-03 00:00:00,2.91
2009-11-04 00:00:00,2.9007
2009-11-05 00:00:00,2.8955
2009-11-06 00:00:00,2.899
2009-11-09 00:00:00,2.887
2009-11-10 00:00:00,2.8855
2009-11-11 00:00:00,2.8725
2009-11-12 00:00:00,2.878
2009-11-13 00:00:00,2.8741
2009-11-16 00:00:00,2.868
2009-11-17 00:00:00,2.866
2009-11-18 00:00:00,2.864
2009-11-19 00:00:00,2.8755
2009-11-20 00:00:00,2.8805
2009-11-23 00:00:00,2.878
2009-11-24 00:00:00,2.8865
2009-11-25 00:00:00,2.8825
2009-11-26 00:00:00,2.8945
2009-11-27 00:00:00,2.8865
2009-11-30 00:00:00,2.8805
2009-12-01 00:00:00,2.8765
2009-12-02 00:00:00,2.8795
2009-12-03 00:00:00,2.874
2009-12-04 00:00:00,2.869
2009-12-07 00:00:00,2.862
2009-12-08 00:00:00,2.8646
2009-12-09 00:00:00,2.8765
2009-12-10 00:00:00,2.8715
2009-12-11 00:00:00,2.8765
2009-12-14 00:00:00,2.8725
2009-12-15 00:00:00,2.8715
2009-12-16 00:00:00,2.8745
2009-12-17 00:00:00,2.8815
2009-12-18 00:00:00,2.8835
2009-12-21 00:00:00,2.884
2009-12-22 00:00:00,2.883
2009-12-23 00:00:00,2.8835
2009-12-24 00:00:00,2.8814
2009-12-25 00:00:00,2.8814
2009-12-28 00:00:00,2.8845
2009-12-29 00:00:00,2.8855
2009-12-30 00:00:00,2.887
2009-12-31 00:00:00,2.888
2010-01-01 00:00:00,2.888
2010-01-04 00:00:00,2.874
2010-01-05 00:00:00,2.8745
2010-01-06 00:00:00,2.867
2010-01-07 00:00:00,2.8615
2010-01-08 00:00:00,2.852
2010-01-11 00:00:00,2.85
2010-01-12 00:00:00,2.8485
2010-01-13 00:00:00,2.844
2010-01-14 00:00:00,2.8485
2010-01-15 00:00:00,2.8545
2010-01-18 00:00:00,2.8505
2010-01-19 00:00:00,2.8545
2010-01-20 00:00:00,2.8545
2010-01-21 00:00:00,2.8495
2010-01-22 00:00:00,2.8525
2010-01-25 00:00:00,2.8519
2010-01-26 00:00:00,2.854
2010-01-27 00:00:00,2.8617
2010-01-28 00:00:00,2.8605
2010-01-29 00:00:00,2.857
2010-02-01 00:00:00,2.8555
2010-02-02 00:00:00,2.8505
2010-02-03 00:00:00,2.8513
2010-02-04 00:00:00,2.8595
2010-02-05 00:00:00,2.8685
2010-02-08 00:00:00,2.8705
2010-02-09 00:00:00,2.86
2010-02-10 00:00:00,2.8555
2010-02-11 00:00:00,2.8525
2010-02-12 00:00:00,2.8545
2010-02-15 00:00:00,2.8535
2010-02-16 00:00:00,2.8483
2010-02-17 00:00:00,2.8477
2010-02-18 00:00:00,2.8504
2010-02-19 00:00:00,2.8515
2010-02-22 00:00:00,2.849
2010-02-23 00:00:00,2.8505
2010-02-24 00:00:00,2.8445
2010-02-25 00:00:00,2.849
2010-02-26 00:00:00,2.847
2010-03-01 00:00:00,2.8455
2010-03-02 00:00:00,2.8436
2010-03-03 00:00:00,2.8435
2010-03-04 00:00:00,2.8419
2010-03-05 00:00:00,2.84
2010-03-08 00:00:00,2.84
2010-03-09 00:00:00,2.84
2010-03-10 00:00:00,2.8385
2010-03-11 00:00:00,2.8385
2010-03-12 00:00:00,2.8385
2010-03-15 00:00:00,2.8385
2010-03-16 00:00:00,2.8375
2010-03-17 00:00:00,2.8375
2010-03-18 00:00:00,2.838
2010-03-19 00:00:00,2.8369
2010-03-22 00:00:00,2.8378
2010-03-23 00:00:00,2.836
2010-03-24 00:00:00,2.8365
2010-03-25 00:00:00,2.8395
2010-03-26 00:00:00,2.84
2010-03-29 00:00:00,2.8395
2010-03-30 00:00:00,2.8405
2010-03-31 00:00:00,2.842
2010-04-01 00:00:00,2.841
2010-04-02 00:00:00,2.842
2010-04-05 00:00:00,2.8385
2010-04-06 00:00:00,2.8375
2010-04-07 00:00:00,2.8375
2010-04-08 00:00:00,2.8365
2010-04-09 00:00:00,2.8365
2010-04-12 00:00:00,2.8355
2010-04-13 00:00:00,2.8355
2010-04-14 00:00:00,2.8355
2010-04-15 00:00:00,2.835
2010-04-16 00:00:00,2.8355
2010-04-19 00:00:00,2.8375
2010-04-20 00:00:00,2.8375
2010-04-21 00:00:00,2.844
2010-04-22 00:00:00,2.8425
2010-04-23 00:00:00,2.843
2010-04-26 00:00:00,2.8455
2010-04-27 00:00:00,2.8455
2010-04-28 00:00:00,2.8475
2010-04-29 00:00:00,2.8435
2010-04-30 00:00:00,2.8465
2010-05-03 00:00:00,2.8455
2010-05-04 00:00:00,2.847
2010-05-05 00:00:00,2.8495
2010-05-06 00:00:00,2.8546
2010-05-07 00:00:00,2.8535
2010-05-10 00:00:00,2.844
2010-05-11 00:00:00,2.842
2010-05-12 00:00:00,2.8385
2010-05-13 00:00:00,2.8355
2010-05-14 00:00:00,2.837
2010-05-17 00:00:00,2.842
2010-05-18 00:00:00,2.8415
2010-05-19 00:00:00,2.8455
2010-05-20 00:00:00,2.8475
2010-05-21 00:00:00,2.8445
2010-05-24 00:00:00,2.8455
2010-05-25 00:00:00,2.845
2010-05-26 00:00:00,2.8505
2010-05-27 00:00:00,2.8465
2010-05-28 00:00:00,2.8455
2010-05-31 00:00:00,2.845
2010-06-01 00:00:00,2.8445
2010-06-02 00:00:00,2.8455
2010-06-03 00:00:00,2.846
2010-06-04 00:00:00,2.8505
2010-06-07 00:00:00,2.848
2010-06-08 00:00:00,2.8465
2010-06-09 00:00:00,2.8465
2010-06-10 00:00:00,2.8445
2010-06-11 00:00:00,2.844
2010-06-14 00:00:00,2.843
2010-06-15 00:00:00,2.8385
2010-06-16 00:00:00,2.837
2010-06-17 00:00:00,2.8285
2010-06-18 00:00:00,2.8285
2010-06-21 00:00:00,2.826
2010-06-22 00:00:00,2.8265
2010-06-23 00:00:00,2.8265
2010-06-24 00:00:00,2.8265
2010-06-25 00:00:00,2.8265
2010-06-28 00:00:00,2.824
2010-06-29 00:00:00,2.824
2010-06-30 00:00:00,2.8255
2010-07-01 00:00:00,2.8255
2010-07-02 00:00:00,2.8245
2010-07-05 00:00:00,2.8245
2010-07-06 00:00:00,2.825
2010-07-07 00:00:00,2.8245
2010-07-08 00:00:00,2.8245
2010-07-09 00:00:00,2.8236
2010-07-12 00:00:00,2.8235
2010-07-13 00:00:00,2.8158
2010-07-14 00:00:00,2.821
2010-07-15 00:00:00,2.8225
2010-07-16 00:00:00,2.824
2010-07-19 00:00:00,2.8245
2010-07-20 00:00:00,2.824
2010-07-21 00:00:00,2.825
2010-07-22 00:00:00,2.8235
2010-07-23 00:00:00,2.8235
2010-07-26 00:00:00,2.8236
2010-07-27 00:00:00,2.8225
2010-07-28 00:00:00,2.8225
2010-07-29 00:00:00,2.8225
2010-07-30 00:00:00,2.82
2010-08-02 00:00:00,2.8155
2010-08-03 00:00:00,2.8085
2010-08-04 00:00:00,2.8025
2010-08-05 00:00:00,2.8005
2010-08-06 00:00:00,2.8015
2010-08-09 00:00:00,2.8025
2010-08-10 00:00:00,2.806
2010-08-11 00:00:00,2.8055
2010-08-12 00:00:00,2.8055
2010-08-13 00:00:00,2.8045
2010-08-16 00:00:00,2.8025
2010-08-17 00:00:00,2.7985
2010-08-18 00:00:00,2.797
2010-08-19 00:00:00,2.7995
2010-08-20 00:00:00,2.8005
2010-08-23 00:00:00,2.7985
2010-08-24 00:00:00,2.7985
2010-08-25 00:00:00,2.7975
2010-08-26 00:00:00,2.7955
2010-08-27 00:00:00,2.799
2010-08-30 00:00:00,2.798
2010-08-31 00:00:00,2.797
2010-09-01 00:00:00,2.7955
2010-09-02 00:00:00,2.797
2010-09-03 00:00:00,2.794
2010-09-06 00:00:00,2.798
2010-09-07 00:00:00,2.796
2010-09-08 00:00:00,2.7943
2010-09-09 00:00:00,2.792
2010-09-10 00:00:00,2.7905
2010-09-13 00:00:00,2.7859
2010-09-14 00:00:00,2.788
2010-09-15 00:00:00,2.7875
2010-09-16 00:00:00,2.7885
2010-09-17 00:00:00,2.7925
2010-09-20 00:00:00,2.7935
2010-09-21 00:00:00,2.7915
2010-09-22 00:00:00,2.7895
2010-09-23 00:00:00,2.7895
2010-09-24 00:00:00,2.7875
2010-09-27 00:00:00,2.7888
2010-09-28 00:00:00,2.7884
2010-09-29 00:00:00,2.7867
2010-09-30 00:00:00,2.7861
2010-10-01 00:00:00,2.79
2010-10-04 00:00:00,2.789
2010-10-05 00:00:00,2.7885
2010-10-06 00:00:00,2.7895
2010-10-07 00:00:00,2.789
2010-10-08 00:00:00,2.7885
2010-10-11 00:00:00,2.7885
2010-10-12 00:00:00,2.785
2010-10-13 00:00:00,2.787
2010-10-14 00:00:00,2.791
2010-10-15 00:00:00,2.7935
2010-10-18 00:00:00,2.7935
2010-10-19 00:00:00,2.794
2010-10-20 00:00:00,2.7915
2010-10-21 00:00:00,2.794
2010-10-22 00:00:00,2.7945
2010-10-25 00:00:00,2.793
2010-10-26 00:00:00,2.7948
2010-10-27 00:00:00,2.8
2010-10-28 00:00:00,2.8005
2010-10-29 00:00:00,2.7985
2010-11-01 00:00:00,2.7985
2010-11-02 00:00:00,2.7945
2010-11-03 00:00:00,2.7935
2010-11-04 00:00:00,2.7925
2010-11-05 00:00:00,2.7928
2010-11-08 00:00:00,2.7965
2010-11-09 00:00:00,2.7995
2010-11-10 00:00:00,2.7985
2010-11-11 00:00:00,2.8015
2010-11-12 00:00:00,2.8025
2010-11-15 00:00:00,2.805
2010-11-16 00:00:00,2.809
2010-11-17 00:00:00,2.81
2010-11-18 00:00:00,2.8045
2010-11-19 00:00:00,2.806
2010-11-22 00:00:00,2.8095
2010-11-23 00:00:00,2.811
2010-11-24 00:00:00,2.8085
2010-11-25 00:00:00,2.8115
2010-11-26 00:00:00,2.8165
2010-11-29 00:00:00,2.8285
2010-11-30 00:00:00,2.8315
2010-12-01 00:00:00,2.8265
2010-12-02 00:00:00,2.8265
2010-12-03 00:00:00,2.821
2010-12-06 00:00:00,2.8205
2010-12-07 00:00:00,2.82
2010-12-08 00:00:00,2.8166
2010-12-09 00:00:00,2.8235
2010-12-10 00:00:00,2.827
2010-12-13 00:00:00,2.823
2010-12-14 00:00:00,2.818
2010-12-15 00:00:00,2.817
2010-12-16 00:00:00,2.816
2010-12-17 00:00:00,2.813
2010-12-20 00:00:00,2.8078
2010-12-21 00:00:00,2.804
2010-12-22 00:00:00,2.8025
2010-12-23 00:00:00,2.799
2010-12-24 00:00:00,2.799
2010-12-27 00:00:00,2.8018
2010-12-28 00:00:00,2.8045
2010-12-29 00:00:00,2.8065
2010-12-30 00:00:00,2.806
2010-12-31 00:00:00,2.8063
2011-01-03 00:00:00,2.7965
2011-01-04 00:00:00,2.8005
2011-01-05 00:00:00,2.8025
2011-01-06 00:00:00,2.8045
2011-01-07 00:00:00,2.8033
2011-01-10 00:00:00,2.8055
2011-01-11 00:00:00,2.7975
2011-01-12 00:00:00,2.7875
2011-01-13 00:00:00,2.7865
2011-01-14 00:00:00,2.786
2011-01-17 00:00:00,2.788
2011-01-18 00:00:00,2.7835
2011-01-19 00:00:00,2.7715
2011-01-20 00:00:00,2.776
2011-01-21 00:00:00,2.7715
2011-01-24 00:00:00,2.7715
2011-01-25 00:00:00,2.7725
2011-01-26 00:00:00,2.772
2011-01-27 00:00:00,2.7725
2011-01-28 00:00:00,2.7725
2011-01-31 00:00:00,2.77
2011-02-01 00:00:00,2.7665
2011-02-02 00:00:00,2.7665
2011-02-03 00:00:00,2.7675
2011-02-04 00:00:00,2.7685
2011-02-07 00:00:00,2.7685
2011-02-08 00:00:00,2.7685
2011-02-09 00:00:00,2.7685
2011-02-10 00:00:00,2.7675
2011-02-11 00:00:00,2.7665
2011-02-14 00:00:00,2.7675
2011-02-15 00:00:00,2.7695
2011-02-16 00:00:00,2.768
2011-02-17 00:00:00,2.7655
2011-02-18 00:00:00,2.7665
2011-02-21 00:00:00,2.7725
2011-02-22 00:00:00,2.7805
2011-02-23 00:00:00,2.7805
2011-02-24 00:00:00,2.783
2011-02-25 00:00:00,2.777
2011-02-28 00:00:00,2.7745
2011-03-01 00:00:00,2.7785
2011-03-02 00:00:00,2.772
2011-03-03 00:00:00,2.7705
2011-03-04 00:00:00,2.77
2011-03-07 00:00:00,2.7695
2011-03-08 00:00:00,2.7693
2011-03-09 00:00:00,2.7705
2011-03-10 00:00:00,2.7695
2011-03-11 00:00:00,2.7685
2011-03-14 00:00:00,2.7665
2011-03-15 00:00:00,2.7695
2011-03-16 00:00:00,2.7705
2011-03-17 00:00:00,2.7685
2011-03-18 00:00:00,2.768
2011-03-21 00:00:00,2.7833
2011-03-22 00:00:00,2.7815
2011-03-23 00:00:00,2.7775
2011-03-24 00:00:00,2.781
2011-03-25 00:00:00,2.789
2011-03-28 00:00:00,2.814
2011-03-29 00:00:00,2.8145
2011-03-30 00:00:00,2.8085
2011-03-31 00:00:00,2.8025
2011-04-01 00:00:00,2.8075
2011-04-04 00:00:00,2.8105
2011-04-05 00:00:00,2.8085
2011-04-06 00:00:00,2.8085
2011-04-07 00:00:00,2.8015
2011-04-08 00:00:00,2.7985
2011-04-11 00:00:00,2.8015
2011-04-12 00:00:00,2.812
2011-04-13 00:00:00,2.8215
2011-04-14 00:00:00,2.8215
2011-04-15 00:00:00,2.8205
2011-04-18 00:00:00,2.824
2011-04-19 00:00:00,2.8225
2011-04-20 00:00:00,2.8205
2011-04-21 00:00:00,2.8199
2011-04-22 00:00:00,2.8199
2011-04-25 00:00:00,2.8195
2011-04-26 00:00:00,2.8275
2011-04-27 00:00:00,2.8355
2011-04-28 00:00:00,2.8195
2011-04-29 00:00:00,2.828
2011-05-02 00:00:00,2.8231
2011-05-03 00:00:00,2.8305
2011-05-04 00:00:00,2.8175
2011-05-05 00:00:00,2.8085
2011-05-06 00:00:00,2.8005
2011-05-09 00:00:00,2.7915
2011-05-10 00:00:00,2.7915
2011-05-11 00:00:00,2.7945
2011-05-12 00:00:00,2.7705
2011-05-13 00:00:00,2.7605
2011-05-16 00:00:00,2.759
2011-05-17 00:00:00,2.757
2011-05-18 00:00:00,2.7505
2011-05-19 00:00:00,2.7545
2011-05-20 00:00:00,2.7565
2011-05-23 00:00:00,2.7495
2011-05-24 00:00:00,2.7505
2011-05-25 00:00:00,2.7485
2011-05-26 00:00:00,2.7485
2011-05-27 00:00:00,2.755
2011-05-30 00:00:00,2.7735
2011-05-31 00:00:00,2.766
2011-06-01 00:00:00,2.782
2011-06-02 00:00:00,2.7595
2011-06-03 00:00:00,2.7605
2011-06-06 00:00:00,2.792
2011-06-07 00:00:00,2.7875
2011-06-08 00:00:00,2.7745
2011-06-09 00:00:00,2.7635
2011-06-10 00:00:00,2.762
2011-06-13 00:00:00,2.7635
2011-06-14 00:00:00,2.7615
2011-06-15 00:00:00,2.7645
2011-06-16 00:00:00,2.7625
2011-06-17 00:00:00,2.761
2011-06-20 00:00:00,2.7595
2011-06-21 00:00:00,2.7545
2011-06-22 00:00:00,2.756
2011-06-23 00:00:00,2.7585
2011-06-24 00:00:00,2.759
2011-06-27 00:00:00,2.757
2011-06-28 00:00:00,2.755
2011-06-29 00:00:00,2.7535
2011-06-30 00:00:00,2.7495
2011-07-01 00:00:00,2.7475
2011-07-04 00:00:00,2.75
2011-07-05 00:00:00,2.75
2011-07-06 00:00:00,2.7455
2011-07-07 00:00:00,2.7445
2011-07-08 00:00:00,2.7435
2011-07-11 00:00:00,2.7425
2011-07-12 00:00:00,2.7425
2011-07-13 00:00:00,2.7415
2011-07-14 00:00:00,2.7425
2011-07-15 00:00:00,2.7435
2011-07-18 00:00:00,2.7375
2011-07-19 00:00:00,2.7385
2011-07-20 00:00:00,2.7375
2011-07-21 00:00:00,2.735
2011-07-22 00:00:00,2.7365
2011-07-25 00:00:00,2.7365
2011-07-26 00:00:00,2.7353
2011-07-27 00:00:00,2.738
2011-07-28 00:00:00,2.7395
2011-07-29 00:00:00,2.7382
2011-08-01 00:00:00,2.743
2011-08-02 00:00:00,2.7425
2011-08-03 00:00:00,2.7415
2011-08-04 00:00:00,2.7405
2011-08-05 00:00:00,2.7425
2011-08-08 00:00:00,2.754
2011-08-09 00:00:00,2.7475
