date,USDCLP_Chile
2024-09-05 00:00:00,941.78
2024-09-06 00:00:00,943.99
2024-09-09 00:00:00,944.78
2024-09-10 00:00:00,948.94
2024-09-11 00:00:00,942.38
2024-09-12 00:00:00,930.65
2024-09-13 00:00:00,926.25
2024-09-16 00:00:00,922.45
2024-09-17 00:00:00,931.85
2024-09-18 00:00:00,931.85
2024-09-19 00:00:00,931.85
2024-09-20 00:00:00,931.85
2024-09-23 00:00:00,922.23
2024-09-24 00:00:00,909.9
2024-09-25 00:00:00,913.75
2024-09-26 00:00:00,900.86
2024-09-27 00:00:00,899.9
2024-09-30 00:00:00,898.7
2024-10-01 00:00:00,904.88
2024-10-02 00:00:00,911.13
2024-10-03 00:00:00,918.93
2024-10-04 00:00:00,923.38
2024-10-07 00:00:00,925.9
2024-10-08 00:00:00,932.15
2024-10-09 00:00:00,932.6
2024-10-10 00:00:00,930.76
2024-10-11 00:00:00,924.0
2024-10-14 00:00:00,929.4
2024-10-15 00:00:00,943.3
2024-10-16 00:00:00,935.6
2024-10-17 00:00:00,946.3
2024-10-18 00:00:00,953.9
2024-10-21 00:00:00,952.33
2024-10-22 00:00:00,947.18
2024-10-23 00:00:00,946.63
2024-10-24 00:00:00,947.03
2024-10-25 00:00:00,948.35
2024-10-28 00:00:00,947.2
2024-10-29 00:00:00,954.73
2024-10-30 00:00:00,962.33
2024-10-31 00:00:00,962.33
2024-11-01 00:00:00,962.33
2024-11-04 00:00:00,954.55
2024-11-05 00:00:00,956.1
2024-11-06 00:00:00,960.58
2024-11-07 00:00:00,948.6
2024-11-08 00:00:00,971.75
2024-11-11 00:00:00,980.35
2024-11-12 00:00:00,985.1
2024-11-13 00:00:00,978.78
2024-11-14 00:00:00,975.51
2024-11-15 00:00:00,979.33
2024-11-18 00:00:00,972.96
2024-11-19 00:00:00,971.9
2024-11-20 00:00:00,972.95
2024-11-21 00:00:00,974.08
2024-11-22 00:00:00,986.01
2024-11-25 00:00:00,976.8
2024-11-26 00:00:00,978.0
2024-11-27 00:00:00,977.67
2024-11-28 00:00:00,977.43
2024-11-29 00:00:00,973.68
2024-12-02 00:00:00,977.83
2024-12-03 00:00:00,972.25
2024-12-04 00:00:00,974.66
2024-12-05 00:00:00,970.25
2024-12-06 00:00:00,974.98
2024-12-09 00:00:00,969.03
2024-12-10 00:00:00,975.15
2024-12-11 00:00:00,976.0
2024-12-12 00:00:00,978.95
2024-12-13 00:00:00,986.38
2024-12-16 00:00:00,991.1
2024-12-17 00:00:00,987.83
2024-12-18 00:00:00,990.6
2024-12-19 00:00:00,992.5
2024-12-20 00:00:00,990.45
2024-12-23 00:00:00,991.8
2024-12-24 00:00:00,986.9
2024-12-25 00:00:00,986.9
2024-12-26 00:00:00,990.37
2024-12-27 00:00:00,993.93
2024-12-30 00:00:00,994.92
2024-12-31 00:00:00,994.92
2025-01-01 00:00:00,994.92
2025-01-02 00:00:00,1005.25
2025-01-03 00:00:00,1018.25
2025-01-06 00:00:00,1011.6
2025-01-07 00:00:00,1004.57
2025-01-08 00:00:00,1001.89
2025-01-09 00:00:00,1007.7
2025-01-10 00:00:00,1012.75
2025-01-13 00:00:00,1007.28
2025-01-14 00:00:00,1003.07
2025-01-15 00:00:00,1006.11
2025-01-16 00:00:00,1012.35
2025-01-17 00:00:00,1006.1
2025-01-20 00:00:00,1001.72
2025-01-21 00:00:00,1003.5
2025-01-22 00:00:00,991.03
2025-01-23 00:00:00,987.75
2025-01-24 00:00:00,982.5
2025-01-27 00:00:00,987.9
2025-01-28 00:00:00,993.88
2025-01-29 00:00:00,991.85
2025-01-30 00:00:00,984.25
2025-01-31 00:00:00,980.25
2025-02-03 00:00:00,988.45
2025-02-04 00:00:00,971.58
2025-02-05 00:00:00,971.85
2025-02-06 00:00:00,963.17
2025-02-07 00:00:00,964.15
2025-02-10 00:00:00,961.33
2025-02-11 00:00:00,961.23
2025-02-12 00:00:00,952.23
2025-02-13 00:00:00,945.38
2025-02-14 00:00:00,941.63
2025-02-17 00:00:00,948.26
2025-02-18 00:00:00,950.68
2025-02-19 00:00:00,950.3
2025-02-20 00:00:00,943.15
2025-02-21 00:00:00,947.17
2025-02-24 00:00:00,943.78
2025-02-25 00:00:00,941.98
2025-02-26 00:00:00,941.53
2025-02-27 00:00:00,952.83
2025-02-28 00:00:00,963.3
2025-03-03 00:00:00,950.48
2025-03-04 00:00:00,945.05
2025-03-05 00:00:00,930.3
2025-03-06 00:00:00,928.25
2025-03-07 00:00:00,928.58
2025-03-10 00:00:00,944.5
2025-03-11 00:00:00,933.48
2025-03-12 00:00:00,937.87
2025-03-13 00:00:00,936.13
2025-03-14 00:00:00,928.48
2025-03-17 00:00:00,919.75
2025-03-18 00:00:00,917.04
2025-03-19 00:00:00,916.58
2025-03-20 00:00:00,928.2
2025-03-21 00:00:00,920.65
2025-03-24 00:00:00,927.71
2025-03-25 00:00:00,921.27
2025-03-26 00:00:00,926.29
2025-03-27 00:00:00,934.17
2025-03-28 00:00:00,951.3
2025-03-31 00:00:00,951.08
2025-04-01 00:00:00,946.63
2025-04-02 00:00:00,954.9
2025-04-03 00:00:00,949.73
2025-04-04 00:00:00,978.55
2025-04-07 00:00:00,988.95
2025-04-08 00:00:00,1000.0
2025-04-09 00:00:00,980.13
2025-04-10 00:00:00,986.8
2025-04-11 00:00:00,971.92
2025-04-14 00:00:00,967.56
2025-04-15 00:00:00,971.95
2025-04-16 00:00:00,969.13
2025-04-17 00:00:00,965.68
2025-04-18 00:00:00,965.68
2025-04-21 00:00:00,961.5
2025-04-22 00:00:00,942.5
2025-04-23 00:00:00,944.28
2025-04-24 00:00:00,934.43
2025-04-25 00:00:00,934.42
2025-04-28 00:00:00,943.83
2025-04-29 00:00:00,946.75
2025-04-30 00:00:00,948.4
2025-05-01 00:00:00,948.4
2025-05-02 00:00:00,947.95
2025-05-05 00:00:00,941.53
2025-05-06 00:00:00,940.35
2025-05-07 00:00:00,946.48
2025-05-08 00:00:00,935.53
2025-05-09 00:00:00,936.81
2025-05-12 00:00:00,946.59
2025-05-13 00:00:00,940.18
2025-05-14 00:00:00,942.76
2025-05-15 00:00:00,938.85
2025-05-16 00:00:00,942.78
2025-05-19 00:00:00,937.78
2025-05-20 00:00:00,944.1
2025-05-21 00:00:00,944.1
2025-05-22 00:00:00,942.46
2025-05-23 00:00:00,938.97
2025-05-26 00:00:00,940.1
2025-05-27 00:00:00,937.4
2025-05-28 00:00:00,941.0
2025-05-29 00:00:00,935.3
2025-05-30 00:00:00,945.68
2025-06-02 00:00:00,939.03
2025-06-03 00:00:00,941.17
2025-06-04 00:00:00,937.05
2025-06-05 00:00:00,931.0
2025-06-06 00:00:00,934.89
2025-06-09 00:00:00,937.1
2025-06-10 00:00:00,940.49
2025-06-11 00:00:00,934.2
2025-06-12 00:00:00,930.08
2025-06-13 00:00:00,940.28
2025-06-16 00:00:00,936.33
2025-06-17 00:00:00,945.3
2025-06-18 00:00:00,944.08
2025-06-19 00:00:00,940.2
2025-06-20 00:00:00,942.88
2025-06-23 00:00:00,947.7
2025-06-24 00:00:00,934.95
2025-06-25 00:00:00,937.38
2025-06-26 00:00:00,931.65
2025-06-27 00:00:00,941.48
2025-06-30 00:00:00,931.62
2025-07-01 00:00:00,929.45
2025-07-02 00:00:00,927.13
2025-07-03 00:00:00,929.98
2025-07-04 00:00:00,930.55
2025-07-07 00:00:00,943.0
2025-07-08 00:00:00,941.94
2025-07-09 00:00:00,949.88
2025-07-10 00:00:00,950.26
2025-07-11 00:00:00,958.48
2025-07-14 00:00:00,967.3
2025-07-15 00:00:00,966.41
2025-07-16 00:00:00,966.41
2025-07-17 00:00:00,962.7
2025-07-18 00:00:00,964.58
2025-07-21 00:00:00,954.05
2025-07-22 00:00:00,950.5
2025-07-23 00:00:00,949.17
2025-07-24 00:00:00,950.2
2025-07-25 00:00:00,963.5
2025-07-28 00:00:00,967.74
2025-07-29 00:00:00,971.25
2025-07-30 00:00:00,981.85
2025-07-31 00:00:00,972.61
2025-08-01 00:00:00,968.9
2025-08-04 00:00:00,966.13
2025-08-05 00:00:00,965.98
2025-08-06 00:00:00,975.5
2025-08-07 00:00:00,969.45
2025-08-08 00:00:00,966.13
2025-08-11 00:00:00,969.85
2025-08-12 00:00:00,955.32
2025-08-13 00:00:00,953.69
2025-08-14 00:00:00,966.34
2025-08-15 00:00:00,966.34
2025-08-18 00:00:00,963.93
2025-08-19 00:00:00,963.33
2025-08-20 00:00:00,967.0
2025-08-21 00:00:00,970.85
2025-08-22 00:00:00,958.78
2025-08-25 00:00:00,964.78
2025-08-26 00:00:00,965.97
2025-08-27 00:00:00,968.28
2025-08-28 00:00:00,967.68
2025-08-29 00:00:00,966.88
2025-09-01 00:00:00,968.72
2025-09-02 00:00:00,973.4
2025-09-03 00:00:00,969.1
2025-09-04 00:00:00,972.38
2025-09-05 00:00:00,965.89
2025-09-08 00:00:00,970.13
2025-09-09 00:00:00,967.93
2025-09-10 00:00:00,962.76
2025-09-11 00:00:00,952.29
2025-09-12 00:00:00,954.25
2025-09-15 00:00:00,951.19
2025-09-16 00:00:00,947.81
2025-09-17 00:00:00,952.05
2025-09-18 00:00:00,952.05
2025-09-19 00:00:00,952.05
2025-09-22 00:00:00,955.83
2025-09-23 00:00:00,948.85
2025-09-24 00:00:00,952.66
2025-09-25 00:00:00,961.3
2025-09-26 00:00:00,959.88
2025-09-29 00:00:00,966.43
2025-09-30 00:00:00,962.5
2025-10-01 00:00:00,959.55
2025-10-02 00:00:00,961.79
2025-10-03 00:00:00,965.32
2025-10-06 00:00:00,962.07
2025-10-07 00:00:00,959.13
2025-10-08 00:00:00,951.03
2025-10-09 00:00:00,950.84
2025-10-10 00:00:00,960.03
2025-10-13 00:00:00,958.84
2025-10-14 00:00:00,960.96
2025-10-15 00:00:00,961.04
2025-10-16 00:00:00,955.98
2025-10-17 00:00:00,957.6
2025-10-20 00:00:00,950.95
2025-10-21 00:00:00,953.65
2025-10-22 00:00:00,950.5
2025-10-23 00:00:00,944.51
2025-10-24 00:00:00,941.55
2025-10-27 00:00:00,941.43
2025-10-28 00:00:00,943.4
2025-10-29 00:00:00,941.83
2025-10-30 00:00:00,942.38
2025-10-31 00:00:00,942.38
2025-11-03 00:00:00,938.63
2025-11-04 00:00:00,946.53
2025-11-05 00:00:00,944.32
2025-11-06 00:00:00,943.4
2025-11-07 00:00:00,945.7
2025-11-10 00:00:00,938.8
2025-11-11 00:00:00,934.55
2025-11-12 00:00:00,930.1
2025-11-13 00:00:00,928.75
2025-11-14 00:00:00,927.25
2025-11-17 00:00:00,923.46
2025-11-18 00:00:00,932.83
2025-11-19 00:00:00,931.63
2025-11-20 00:00:00,929.46
2025-11-21 00:00:00,939.43
2025-11-24 00:00:00,940.12
2025-11-25 00:00:00,935.5
2025-11-26 00:00:00,926.37
2025-11-27 00:00:00,928.94
2025-11-28 00:00:00,927.9
2025-12-01 00:00:00,929.8
2025-12-02 00:00:00,921.78
2025-12-03 00:00:00,919.18
2025-12-04 00:00:00,918.08
2025-12-05 00:00:00,923.66
2025-12-08 00:00:00,923.66
2025-12-09 00:00:00,925.63
2025-12-10 00:00:00,923.06
2025-12-11 00:00:00,914.14
2025-12-12 00:00:00,907.69
2025-12-15 00:00:00,915.38
2025-12-16 00:00:00,914.63
2025-12-17 00:00:00,917.93
2025-12-18 00:00:00,910.53
2025-12-19 00:00:00,910.32
2025-12-22 00:00:00,909.25
2025-12-23 00:00:00,907.47
2025-12-24 00:00:00,904.35
2025-12-25 00:00:00,904.35
2025-12-26 00:00:00,907.66
2025-12-29 00:00:00,915.43
2025-12-30 00:00:00,899.31
2025-12-31 00:00:00,900.58
2026-01-01 00:00:00,900.58
2026-01-02 00:00:00,906.63
2026-01-05 00:00:00,903.97
2026-01-06 00:00:00,893.8
2026-01-07 00:00:00,895.8
2026-01-08 00:00:00,897.43
2026-01-09 00:00:00,894.04
2026-01-12 00:00:00,884.63
2026-01-13 00:00:00,886.24
2026-01-14 00:00:00,882.4
2026-01-15 00:00:00,883.04
2026-01-16 00:00:00,886.42
2026-01-19 00:00:00,888.97
2026-01-20 00:00:00,885.5
2026-01-21 00:00:00,874.53
2026-01-22 00:00:00,869.66
2026-01-23 00:00:00,866.45
2026-01-26 00:00:00,864.75
2026-01-27 00:00:00,859.55
2026-01-28 00:00:00,865.35
2026-01-29 00:00:00,859.13
2026-01-30 00:00:00,873.7
2026-02-02 00:00:00,865.03
2026-02-03 00:00:00,859.63
2026-02-04 00:00:00,861.43
2026-02-05 00:00:00,866.99
2026-02-06 00:00:00,856.08
2026-02-09 00:00:00,852.15
2026-02-10 00:00:00,857.3
2026-02-11 00:00:00,854.45
2026-02-12 00:00:00,857.72
2026-02-13 00:00:00,861.63
2026-02-16 00:00:00,863.62
2026-02-17 00:00:00,865.92
2026-02-18 00:00:00,863.33
2026-02-19 00:00:00,865.58
2026-02-20 00:00:00,866.25
2026-02-23 00:00:00,866.15
2026-02-24 00:00:00,860.95
2026-02-25 00:00:00,856.72
2026-02-26 00:00:00,865.77
2026-02-27 00:00:00,872.73
2026-03-02 00:00:00,881.4
2026-03-03 00:00:00,905.32
2026-03-04 00:00:00,897.2
2026-03-05 00:00:00,913.78
2026-03-06 00:00:00,911.58
2026-03-09 00:00:00,914.28
2026-03-10 00:00:00,890.42
2026-03-11 00:00:00,896.48
2026-03-12 00:00:00,917.0
2026-03-13 00:00:00,920.0
2026-03-16 00:00:00,908.65
2026-03-17 00:00:00,907.05
2026-03-18 00:00:00,917.64
2026-03-19 00:00:00,913.5
2026-03-20 00:00:00,933.51
2026-03-23 00:00:00,909.98
2026-03-24 00:00:00,915.2
2026-03-25 00:00:00,917.78
2026-03-26 00:00:00,930.2
2026-03-27 00:00:00,922.94
2026-03-30 00:00:00,933.1
2026-03-31 00:00:00,926.33
2026-04-01 00:00:00,914.0
2026-04-02 00:00:00,919.62
2026-04-03 00:00:00,918.88
2026-04-06 00:00:00,918.76
2026-04-07 00:00:00,916.35
2026-04-08 00:00:00,897.76
2026-04-09 00:00:00,893.57
2026-04-10 00:00:00,896.48
2026-04-13 00:00:00,892.91
2026-04-14 00:00:00,886.45
2026-04-15 00:00:00,885.25
2026-04-16 00:00:00,887.23
2026-04-17 00:00:00,877.43
2026-04-20 00:00:00,882.95
2026-04-21 00:00:00,894.44
2026-04-22 00:00:00,889.23
2026-04-23 00:00:00,898.38
2026-04-24 00:00:00,895.75
2026-04-27 00:00:00,895.15
2026-04-28 00:00:00,889.08
2026-04-29 00:00:00,908.09
2026-04-30 00:00:00,899.17
2026-05-01 00:00:00,899.17
2026-05-04 00:00:00,911.4
2026-05-05 00:00:00,906.08
2026-05-06 00:00:00,890.75
2026-05-07 00:00:00,894.65
2026-05-08 00:00:00,889.99
2026-05-11 00:00:00,897.39
2026-05-12 00:00:00,896.5
2026-05-13 00:00:00,887.8
2026-05-14 00:00:00,894.5
2026-05-15 00:00:00,908.95
2026-05-18 00:00:00,900.5
2026-05-19 00:00:00,907.05
2026-05-20 00:00:00,898.29
2026-05-21 00:00:00,898.33
2026-05-22 00:00:00,900.65
2026-05-25 00:00:00,895.09
2026-05-26 00:00:00,894.28
2026-05-27 00:00:00,894.7
2026-05-28 00:00:00,891.2
2026-05-29 00:00:00,889.72
2026-06-01 00:00:00,892.21
2026-06-02 00:00:00,889.02
2026-06-03 00:00:00,895.73
2026-06-04 00:00:00,896.0
2026-06-05 00:00:00,913.6
2026-06-08 00:00:00,922.82
2026-06-09 00:00:00,916.78
2026-06-10 00:00:00,913.6
2026-06-11 00:00:00,901.82
2026-06-12 00:00:00,898.1
2026-06-15 00:00:00,892.7
2026-06-16 00:00:00,885.56
2026-06-17 00:00:00,890.88
2026-06-18 00:00:00,901.5
2026-06-19 00:00:00,905.92
2026-06-22 00:00:00,906.75
