date,MSCI_EM_Equity_Index
2009-01-09 00:00:00,571.25
2009-01-12 00:00:00,553.22
2009-01-13 00:00:00,550.89
2009-01-14 00:00:00,542.85
2009-01-15 00:00:00,526.64
2009-01-16 00:00:00,537.84
2009-01-19 00:00:00,533.84
2009-01-20 00:00:00,517.54
2009-01-21 00:00:00,515.16
2009-01-22 00:00:00,514.36
2009-01-23 00:00:00,507.29
2009-01-26 00:00:00,515.88
2009-01-27 00:00:00,518.93
2009-01-28 00:00:00,533.11
2009-01-29 00:00:00,532.18
2009-01-30 00:00:00,529.53
2009-02-02 00:00:00,517.14
2009-02-03 00:00:00,525.35
2009-02-04 00:00:00,535.97
2009-02-05 00:00:00,536.57
2009-02-06 00:00:00,557.53
2009-02-09 00:00:00,564.81
2009-02-10 00:00:00,561.38
2009-02-11 00:00:00,553.54
2009-02-12 00:00:00,542.69
2009-02-13 00:00:00,554.31
2009-02-16 00:00:00,547.55
2009-02-17 00:00:00,520.87
2009-02-18 00:00:00,516.33
2009-02-19 00:00:00,521.4
2009-02-20 00:00:00,502.51
2009-02-23 00:00:00,510.14
2009-02-24 00:00:00,502.74
2009-02-25 00:00:00,505.42
2009-02-26 00:00:00,505.84
2009-02-27 00:00:00,499.3
2009-03-02 00:00:00,475.08
2009-03-03 00:00:00,476.16
2009-03-04 00:00:00,493.47
2009-03-05 00:00:00,488.15
2009-03-06 00:00:00,488.31
2009-03-09 00:00:00,485.29
2009-03-10 00:00:00,502.7
2009-03-11 00:00:00,512.5
2009-03-12 00:00:00,515.97
2009-03-13 00:00:00,527.98
2009-03-16 00:00:00,539.66
2009-03-17 00:00:00,541.92
2009-03-18 00:00:00,543.88
2009-03-19 00:00:00,557.46
2009-03-20 00:00:00,552.99
2009-03-23 00:00:00,579.31
2009-03-24 00:00:00,581.51
2009-03-25 00:00:00,587.45
2009-03-26 00:00:00,599.73
2009-03-27 00:00:00,591.32
2009-03-30 00:00:00,561.46
2009-03-31 00:00:00,569.97
2009-04-01 00:00:00,580.76
2009-04-02 00:00:00,613.07
2009-04-03 00:00:00,617.11
2009-04-06 00:00:00,623.03
2009-04-07 00:00:00,615.89
2009-04-08 00:00:00,610.22
2009-04-09 00:00:00,632.63
2009-04-10 00:00:00,636.04
2009-04-13 00:00:00,640.6
2009-04-14 00:00:00,645.56
2009-04-15 00:00:00,643.86
2009-04-16 00:00:00,648.39
2009-04-17 00:00:00,643.4
2009-04-20 00:00:00,633.48
2009-04-21 00:00:00,627.24
2009-04-22 00:00:00,629.23
2009-04-23 00:00:00,639.75
2009-04-24 00:00:00,647.84
2009-04-27 00:00:00,633.52
2009-04-28 00:00:00,623.72
2009-04-29 00:00:00,645.56
2009-04-30 00:00:00,662.73
2009-05-01 00:00:00,662.83
2009-05-04 00:00:00,700.99
2009-05-05 00:00:00,704.29
2009-05-06 00:00:00,712.05
2009-05-07 00:00:00,714.91
2009-05-08 00:00:00,725.13
2009-05-11 00:00:00,723.58
2009-05-12 00:00:00,721.13
2009-05-13 00:00:00,709.87
2009-05-14 00:00:00,699.39
2009-05-15 00:00:00,707.93
2009-05-18 00:00:00,728.49
2009-05-19 00:00:00,745.82
2009-05-20 00:00:00,756.07
2009-05-21 00:00:00,740.96
2009-05-22 00:00:00,746.42
2009-05-25 00:00:00,747.09
2009-05-26 00:00:00,739.62
2009-05-27 00:00:00,754.18
2009-05-28 00:00:00,761.74
2009-05-29 00:00:00,773.12
2009-06-01 00:00:00,802.21
2009-06-02 00:00:00,795.59
2009-06-03 00:00:00,784.22
2009-06-04 00:00:00,781.76
2009-06-05 00:00:00,786.96
2009-06-08 00:00:00,772.25
2009-06-09 00:00:00,771.18
2009-06-10 00:00:00,789.13
2009-06-11 00:00:00,791.03
2009-06-12 00:00:00,790.19
2009-06-15 00:00:00,769.94
2009-06-16 00:00:00,764.63
2009-06-17 00:00:00,749.02
2009-06-18 00:00:00,743.72
2009-06-19 00:00:00,750.47
2009-06-22 00:00:00,736.48
2009-06-23 00:00:00,723.72
2009-06-24 00:00:00,741.8
2009-06-25 00:00:00,750.22
2009-06-26 00:00:00,761.92
2009-06-29 00:00:00,764.68
2009-06-30 00:00:00,761.3
2009-07-01 00:00:00,773.07
2009-07-02 00:00:00,766.14
2009-07-03 00:00:00,766.32
2009-07-06 00:00:00,751.34
2009-07-07 00:00:00,750.72
2009-07-08 00:00:00,739.45
2009-07-09 00:00:00,741.75
2009-07-10 00:00:00,736.02
2009-07-13 00:00:00,723.05
2009-07-14 00:00:00,739.58
2009-07-15 00:00:00,766.05
2009-07-16 00:00:00,773.41
2009-07-17 00:00:00,782.68
2009-07-20 00:00:00,807.02
2009-07-21 00:00:00,810.46
2009-07-22 00:00:00,806.55
2009-07-23 00:00:00,822.11
2009-07-24 00:00:00,823.71
2009-07-27 00:00:00,833.66
2009-07-28 00:00:00,836.59
2009-07-29 00:00:00,822.44
2009-07-30 00:00:00,833.54
2009-07-31 00:00:00,844.02
2009-08-03 00:00:00,864.73
2009-08-04 00:00:00,860.62
2009-08-05 00:00:00,854.54
2009-08-06 00:00:00,855.52
2009-08-07 00:00:00,852.93
2009-08-10 00:00:00,854.78
2009-08-11 00:00:00,844.9
2009-08-12 00:00:00,840.24
2009-08-13 00:00:00,855.64
2009-08-14 00:00:00,852.74
2009-08-17 00:00:00,819.83
2009-08-18 00:00:00,825.19
2009-08-19 00:00:00,822.86
2009-08-20 00:00:00,837.12
2009-08-21 00:00:00,845.51
2009-08-24 00:00:00,861.37
2009-08-25 00:00:00,858.26
2009-08-26 00:00:00,851.88
2009-08-27 00:00:00,843.99
2009-08-28 00:00:00,851.46
2009-08-31 00:00:00,839.46
2009-09-01 00:00:00,842.11
2009-09-02 00:00:00,831.04
2009-09-03 00:00:00,840.99
2009-09-04 00:00:00,853.32
2009-09-07 00:00:00,864.98
2009-09-08 00:00:00,880.79
2009-09-09 00:00:00,879.94
2009-09-10 00:00:00,887.05
2009-09-11 00:00:00,894.3
2009-09-14 00:00:00,884.59
2009-09-15 00:00:00,894.0
2009-09-16 00:00:00,913.51
2009-09-17 00:00:00,919.89
2009-09-18 00:00:00,918.9
2009-09-21 00:00:00,910.71
2009-09-22 00:00:00,922.31
2009-09-23 00:00:00,918.56
2009-09-24 00:00:00,908.13
2009-09-25 00:00:00,908.07
2009-09-28 00:00:00,904.54
2009-09-29 00:00:00,913.19
2009-09-30 00:00:00,914.05
2009-10-01 00:00:00,911.26
2009-10-02 00:00:00,901.39
2009-10-05 00:00:00,907.02
2009-10-06 00:00:00,925.95
2009-10-07 00:00:00,928.89
2009-10-08 00:00:00,939.91
2009-10-09 00:00:00,946.29
2009-10-12 00:00:00,950.34
2009-10-13 00:00:00,950.99
2009-10-14 00:00:00,972.1
2009-10-15 00:00:00,975.79
2009-10-16 00:00:00,966.04
2009-10-19 00:00:00,976.97
2009-10-20 00:00:00,972.19
2009-10-21 00:00:00,968.28
2009-10-22 00:00:00,961.45
2009-10-23 00:00:00,967.95
2009-10-26 00:00:00,966.42
2009-10-27 00:00:00,946.95
2009-10-28 00:00:00,916.64
2009-10-29 00:00:00,921.34
2009-10-30 00:00:00,914.26
2009-11-02 00:00:00,911.16
2009-11-03 00:00:00,903.46
2009-11-04 00:00:00,926.14
2009-11-05 00:00:00,930.09
2009-11-06 00:00:00,936.36
2009-11-09 00:00:00,959.66
2009-11-10 00:00:00,963.09
2009-11-11 00:00:00,972.09
2009-11-12 00:00:00,958.88
2009-11-13 00:00:00,962.51
2009-11-16 00:00:00,982.43
2009-11-17 00:00:00,980.41
2009-11-18 00:00:00,981.79
2009-11-19 00:00:00,968.46
2009-11-20 00:00:00,965.08
2009-11-23 00:00:00,977.2
2009-11-24 00:00:00,972.18
2009-11-25 00:00:00,978.65
2009-11-26 00:00:00,957.98
2009-11-27 00:00:00,941.01
2009-11-30 00:00:00,953.13
2009-12-01 00:00:00,973.31
2009-12-02 00:00:00,981.57
2009-12-03 00:00:00,986.07
2009-12-04 00:00:00,983.32
2009-12-07 00:00:00,980.34
2009-12-08 00:00:00,969.19
2009-12-09 00:00:00,962.6
2009-12-10 00:00:00,965.26
2009-12-11 00:00:00,972.79
2009-12-14 00:00:00,979.21
2009-12-15 00:00:00,975.01
2009-12-16 00:00:00,973.42
2009-12-17 00:00:00,954.93
2009-12-18 00:00:00,950.21
2009-12-21 00:00:00,946.42
2009-12-22 00:00:00,953.92
2009-12-23 00:00:00,964.41
2009-12-24 00:00:00,973.86
2009-12-25 00:00:00,974.19
2009-12-28 00:00:00,981.14
2009-12-29 00:00:00,980.58
2009-12-30 00:00:00,980.61
2009-12-31 00:00:00,989.47
2010-01-01 00:00:00,989.47
2010-01-04 00:00:00,1004.51
2010-01-05 00:00:00,1015.26
2010-01-06 00:00:00,1021.75
2010-01-07 00:00:00,1014.42
2010-01-08 00:00:00,1016.41
2010-01-11 00:00:00,1028.07
2010-01-12 00:00:00,1021.18
2010-01-13 00:00:00,1012.09
2010-01-14 00:00:00,1013.29
2010-01-15 00:00:00,1010.77
2010-01-18 00:00:00,1012.55
2010-01-19 00:00:00,1013.41
2010-01-20 00:00:00,997.49
2010-01-21 00:00:00,981.17
2010-01-22 00:00:00,963.85
2010-01-25 00:00:00,959.06
2010-01-26 00:00:00,938.06
2010-01-27 00:00:00,928.71
2010-01-28 00:00:00,940.07
2010-01-29 00:00:00,933.59
2010-02-01 00:00:00,934.22
2010-02-02 00:00:00,940.43
2010-02-03 00:00:00,952.26
2010-02-04 00:00:00,926.41
2010-02-05 00:00:00,897.7
2010-02-08 00:00:00,894.07
2010-02-09 00:00:00,908.67
2010-02-10 00:00:00,912.49
2010-02-11 00:00:00,922.91
2010-02-12 00:00:00,921.75
2010-02-15 00:00:00,924.73
2010-02-16 00:00:00,932.55
2010-02-17 00:00:00,945.09
2010-02-18 00:00:00,943.11
2010-02-19 00:00:00,933.35
2010-02-22 00:00:00,943.3
2010-02-23 00:00:00,940.21
2010-02-24 00:00:00,933.23
2010-02-25 00:00:00,922.93
2010-02-26 00:00:00,935.93
2010-03-01 00:00:00,947.9
2010-03-02 00:00:00,959.66
2010-03-03 00:00:00,966.43
2010-03-04 00:00:00,961.34
2010-03-05 00:00:00,974.92
2010-03-08 00:00:00,986.08
2010-03-09 00:00:00,986.15
2010-03-10 00:00:00,993.44
2010-03-11 00:00:00,989.83
2010-03-12 00:00:00,992.68
2010-03-15 00:00:00,983.04
2010-03-16 00:00:00,991.48
2010-03-17 00:00:00,1005.77
2010-03-18 00:00:00,1001.51
2010-03-19 00:00:00,997.94
2010-03-22 00:00:00,989.93
2010-03-23 00:00:00,994.12
2010-03-24 00:00:00,992.0
2010-03-25 00:00:00,989.95
2010-03-26 00:00:00,993.08
2010-03-29 00:00:00,1003.67
2010-03-30 00:00:00,1009.33
2010-03-31 00:00:00,1010.33
2010-04-01 00:00:00,1027.27
2010-04-02 00:00:00,1028.54
2010-04-05 00:00:00,1036.62
2010-04-06 00:00:00,1039.27
2010-04-07 00:00:00,1042.99
2010-04-08 00:00:00,1036.31
2010-04-09 00:00:00,1044.0
2010-04-12 00:00:00,1041.38
2010-04-13 00:00:00,1033.81
2010-04-14 00:00:00,1046.44
2010-04-15 00:00:00,1047.51
2010-04-16 00:00:00,1032.08
2010-04-19 00:00:00,1011.29
2010-04-20 00:00:00,1022.86
2010-04-21 00:00:00,1026.89
2010-04-22 00:00:00,1020.67
2010-04-23 00:00:00,1024.07
2010-04-26 00:00:00,1035.22
2010-04-27 00:00:00,1020.24
2010-04-28 00:00:00,1005.27
2010-04-29 00:00:00,1014.08
2010-04-30 00:00:00,1020.03
2010-05-03 00:00:00,1008.31
2010-05-04 00:00:00,990.64
2010-05-05 00:00:00,970.24
2010-05-06 00:00:00,948.54
2010-05-07 00:00:00,927.04
2010-05-10 00:00:00,967.23
2010-05-11 00:00:00,958.83
2010-05-12 00:00:00,968.0
2010-05-13 00:00:00,975.56
2010-05-14 00:00:00,959.81
2010-05-17 00:00:00,939.74
2010-05-18 00:00:00,939.78
2010-05-19 00:00:00,910.55
2010-05-20 00:00:00,882.42
2010-05-21 00:00:00,886.66
2010-05-24 00:00:00,891.5
2010-05-25 00:00:00,855.52
2010-05-26 00:00:00,883.18
2010-05-27 00:00:00,904.18
2010-05-28 00:00:00,917.05
2010-05-31 00:00:00,926.4
2010-06-01 00:00:00,907.13
2010-06-02 00:00:00,908.55
2010-06-03 00:00:00,924.67
2010-06-04 00:00:00,913.49
2010-06-07 00:00:00,889.66
2010-06-08 00:00:00,891.12
2010-06-09 00:00:00,895.21
2010-06-10 00:00:00,906.98
2010-06-11 00:00:00,917.18
2010-06-14 00:00:00,930.3
2010-06-15 00:00:00,937.68
2010-06-16 00:00:00,943.36
2010-06-17 00:00:00,947.2
2010-06-18 00:00:00,953.48
2010-06-21 00:00:00,978.59
2010-06-22 00:00:00,967.61
2010-06-23 00:00:00,960.21
2010-06-24 00:00:00,952.13
2010-06-25 00:00:00,947.56
2010-06-28 00:00:00,951.81
2010-06-29 00:00:00,924.81
2010-06-30 00:00:00,917.99
2010-07-01 00:00:00,909.3
2010-07-02 00:00:00,913.55
2010-07-05 00:00:00,913.11
2010-07-06 00:00:00,930.46
2010-07-07 00:00:00,930.2
2010-07-08 00:00:00,940.75
2010-07-09 00:00:00,951.85
2010-07-12 00:00:00,952.49
2010-07-13 00:00:00,957.22
2010-07-14 00:00:00,961.51
2010-07-15 00:00:00,957.14
2010-07-16 00:00:00,948.92
2010-07-19 00:00:00,945.06
2010-07-20 00:00:00,953.68
2010-07-21 00:00:00,964.65
2010-07-22 00:00:00,973.39
2010-07-23 00:00:00,981.42
2010-07-26 00:00:00,985.48
2010-07-27 00:00:00,991.04
2010-07-28 00:00:00,991.29
2010-07-29 00:00:00,993.84
2010-07-30 00:00:00,991.41
2010-08-02 00:00:00,1012.94
2010-08-03 00:00:00,1009.67
2010-08-04 00:00:00,1011.48
2010-08-05 00:00:00,1011.72
2010-08-06 00:00:00,1010.95
2010-08-09 00:00:00,1015.99
2010-08-10 00:00:00,1001.7
2010-08-11 00:00:00,982.23
2010-08-12 00:00:00,976.18
2010-08-13 00:00:00,980.47
2010-08-16 00:00:00,985.24
2010-08-17 00:00:00,993.79
2010-08-18 00:00:00,994.1
2010-08-19 00:00:00,994.25
2010-08-20 00:00:00,988.16
2010-08-23 00:00:00,986.3
2010-08-24 00:00:00,973.58
2010-08-25 00:00:00,962.64
2010-08-26 00:00:00,966.05
2010-08-27 00:00:00,970.04
2010-08-30 00:00:00,972.29
2010-08-31 00:00:00,970.05
2010-09-01 00:00:00,989.76
2010-09-02 00:00:00,995.28
2010-09-03 00:00:00,1003.75
2010-09-06 00:00:00,1011.73
2010-09-07 00:00:00,1006.14
2010-09-08 00:00:00,1004.55
2010-09-09 00:00:00,1009.09
2010-09-10 00:00:00,1012.98
2010-09-13 00:00:00,1033.64
2010-09-14 00:00:00,1035.51
2010-09-15 00:00:00,1038.11
2010-09-16 00:00:00,1031.06
2010-09-17 00:00:00,1035.94
2010-09-20 00:00:00,1044.18
2010-09-21 00:00:00,1043.95
2010-09-22 00:00:00,1047.95
2010-09-23 00:00:00,1047.16
2010-09-24 00:00:00,1053.27
2010-09-27 00:00:00,1061.57
2010-09-28 00:00:00,1061.32
2010-09-29 00:00:00,1070.38
2010-09-30 00:00:00,1075.53
2010-10-01 00:00:00,1086.09
2010-10-04 00:00:00,1090.76
2010-10-05 00:00:00,1096.86
2010-10-06 00:00:00,1106.75
2010-10-07 00:00:00,1102.82
2010-10-08 00:00:00,1101.27
2010-10-11 00:00:00,1107.67
2010-10-12 00:00:00,1098.95
2010-10-13 00:00:00,1117.69
2010-10-14 00:00:00,1127.19
2010-10-15 00:00:00,1121.43
2010-10-18 00:00:00,1112.42
2010-10-19 00:00:00,1097.66
2010-10-20 00:00:00,1101.28
2010-10-21 00:00:00,1106.23
2010-10-22 00:00:00,1105.19
2010-10-25 00:00:00,1115.3
2010-10-26 00:00:00,1116.61
2010-10-27 00:00:00,1098.93
2010-10-28 00:00:00,1102.82
2010-10-29 00:00:00,1105.75
2010-11-01 00:00:00,1120.85
2010-11-02 00:00:00,1124.19
2010-11-03 00:00:00,1132.44
2010-11-04 00:00:00,1151.08
2010-11-05 00:00:00,1155.94
2010-11-08 00:00:00,1154.18
2010-11-09 00:00:00,1154.62
2010-11-10 00:00:00,1147.95
2010-11-11 00:00:00,1138.84
2010-11-12 00:00:00,1121.17
2010-11-15 00:00:00,1115.05
2010-11-16 00:00:00,1100.57
2010-11-17 00:00:00,1093.82
2010-11-18 00:00:00,1110.98
2010-11-19 00:00:00,1112.02
2010-11-22 00:00:00,1113.65
2010-11-23 00:00:00,1090.01
2010-11-24 00:00:00,1096.72
2010-11-25 00:00:00,1099.06
2010-11-26 00:00:00,1081.06
2010-11-29 00:00:00,1080.69
2010-11-30 00:00:00,1075.85
2010-12-01 00:00:00,1097.5
2010-12-02 00:00:00,1114.03
2010-12-03 00:00:00,1121.78
2010-12-06 00:00:00,1126.43
2010-12-07 00:00:00,1130.48
2010-12-08 00:00:00,1115.25
2010-12-09 00:00:00,1116.56
2010-12-10 00:00:00,1114.79
2010-12-13 00:00:00,1122.85
2010-12-14 00:00:00,1128.89
2010-12-15 00:00:00,1120.29
2010-12-16 00:00:00,1111.85
2010-12-17 00:00:00,1115.42
2010-12-20 00:00:00,1111.01
2010-12-21 00:00:00,1124.34
2010-12-22 00:00:00,1126.49
2010-12-23 00:00:00,1127.78
2010-12-24 00:00:00,1126.83
2010-12-27 00:00:00,1124.96
2010-12-28 00:00:00,1125.9
2010-12-29 00:00:00,1136.89
2010-12-30 00:00:00,1145.79
2010-12-31 00:00:00,1151.38
2011-01-03 00:00:00,1163.5
2011-01-04 00:00:00,1165.05
2011-01-05 00:00:00,1160.98
2011-01-06 00:00:00,1154.99
2011-01-07 00:00:00,1147.14
2011-01-10 00:00:00,1136.2
2011-01-11 00:00:00,1143.14
2011-01-12 00:00:00,1163.07
2011-01-13 00:00:00,1163.03
2011-01-14 00:00:00,1160.03
2011-01-17 00:00:00,1154.55
2011-01-18 00:00:00,1159.0
2011-01-19 00:00:00,1161.19
2011-01-20 00:00:00,1143.16
2011-01-21 00:00:00,1136.65
2011-01-24 00:00:00,1136.69
2011-01-25 00:00:00,1135.92
2011-01-26 00:00:00,1142.49
2011-01-27 00:00:00,1141.82
2011-01-28 00:00:00,1126.29
2011-01-31 00:00:00,1119.08
2011-02-01 00:00:00,1130.74
2011-02-02 00:00:00,1135.32
2011-02-03 00:00:00,1133.12
2011-02-04 00:00:00,1129.69
2011-02-07 00:00:00,1128.27
2011-02-08 00:00:00,1126.94
2011-02-09 00:00:00,1110.32
2011-02-10 00:00:00,1089.28
2011-02-11 00:00:00,1091.16
2011-02-14 00:00:00,1105.58
2011-02-15 00:00:00,1104.1
2011-02-16 00:00:00,1108.58
2011-02-17 00:00:00,1111.92
2011-02-18 00:00:00,1122.01
2011-02-21 00:00:00,1120.48
2011-02-22 00:00:00,1101.66
2011-02-23 00:00:00,1096.0
2011-02-24 00:00:00,1087.1
2011-02-25 00:00:00,1099.46
2011-02-28 00:00:00,1107.77
2011-03-01 00:00:00,1112.15
2011-03-02 00:00:00,1113.31
2011-03-03 00:00:00,1127.45
2011-03-04 00:00:00,1138.47
2011-03-07 00:00:00,1132.02
2011-03-08 00:00:00,1135.77
2011-03-09 00:00:00,1135.67
2011-03-10 00:00:00,1115.69
2011-03-11 00:00:00,1108.52
2011-03-14 00:00:00,1116.91
2011-03-15 00:00:00,1092.65
2011-03-16 00:00:00,1096.33
2011-03-17 00:00:00,1091.45
2011-03-18 00:00:00,1098.6
2011-03-21 00:00:00,1110.15
2011-03-22 00:00:00,1120.09
2011-03-23 00:00:00,1123.62
2011-03-24 00:00:00,1134.71
2011-03-25 00:00:00,1143.94
2011-03-28 00:00:00,1138.36
2011-03-29 00:00:00,1142.56
2011-03-30 00:00:00,1159.52
2011-03-31 00:00:00,1170.87
2011-04-01 00:00:00,1185.12
2011-04-04 00:00:00,1193.13
2011-04-05 00:00:00,1194.83
2011-04-06 00:00:00,1203.47
2011-04-07 00:00:00,1202.24
2011-04-08 00:00:00,1206.03
2011-04-11 00:00:00,1200.24
2011-04-12 00:00:00,1177.31
2011-04-13 00:00:00,1185.32
2011-04-14 00:00:00,1182.21
2011-04-15 00:00:00,1181.57
2011-04-18 00:00:00,1162.08
2011-04-19 00:00:00,1166.41
2011-04-20 00:00:00,1194.99
2011-04-21 00:00:00,1205.9
2011-04-22 00:00:00,1205.96
2011-04-25 00:00:00,1203.75
2011-04-26 00:00:00,1203.33
2011-04-27 00:00:00,1202.43
2011-04-28 00:00:00,1200.71
2011-04-29 00:00:00,1204.03
2011-05-02 00:00:00,1206.49
2011-05-03 00:00:00,1185.76
2011-05-04 00:00:00,1170.93
2011-05-05 00:00:00,1161.68
2011-05-06 00:00:00,1163.34
2011-05-09 00:00:00,1161.94
2011-05-10 00:00:00,1166.64
2011-05-11 00:00:00,1165.91
2011-05-12 00:00:00,1147.58
2011-05-13 00:00:00,1144.69
2011-05-16 00:00:00,1136.66
2011-05-17 00:00:00,1133.39
2011-05-18 00:00:00,1142.47
2011-05-19 00:00:00,1140.42
2011-05-20 00:00:00,1140.55
2011-05-23 00:00:00,1113.8
2011-05-24 00:00:00,1124.62
2011-05-25 00:00:00,1118.02
2011-05-26 00:00:00,1133.37
2011-05-27 00:00:00,1147.82
2011-05-30 00:00:00,1148.15
2011-05-31 00:00:00,1167.97
2011-06-01 00:00:00,1166.72
2011-06-02 00:00:00,1158.96
2011-06-03 00:00:00,1155.51
2011-06-06 00:00:00,1149.0
2011-06-07 00:00:00,1152.56
2011-06-08 00:00:00,1145.47
2011-06-09 00:00:00,1142.24
2011-06-10 00:00:00,1128.85
2011-06-13 00:00:00,1124.67
2011-06-14 00:00:00,1134.4
2011-06-15 00:00:00,1127.8
2011-06-16 00:00:00,1107.43
2011-06-17 00:00:00,1103.74
2011-06-20 00:00:00,1098.33
2011-06-21 00:00:00,1113.03
2011-06-22 00:00:00,1116.25
2011-06-23 00:00:00,1105.31
2011-06-24 00:00:00,1115.67
2011-06-27 00:00:00,1112.54
2011-06-28 00:00:00,1121.14
2011-06-29 00:00:00,1132.79
2011-06-30 00:00:00,1146.22
2011-07-01 00:00:00,1156.74
2011-07-04 00:00:00,1169.49
2011-07-05 00:00:00,1166.2
2011-07-06 00:00:00,1161.17
2011-07-07 00:00:00,1167.61
2011-07-08 00:00:00,1163.93
2011-07-11 00:00:00,1142.82
2011-07-12 00:00:00,1121.27
2011-07-13 00:00:00,1137.88
2011-07-14 00:00:00,1135.42
2011-07-15 00:00:00,1135.6
2011-07-18 00:00:00,1122.39
2011-07-19 00:00:00,1129.0
2011-07-20 00:00:00,1136.79
2011-07-21 00:00:00,1143.29
2011-07-22 00:00:00,1153.18
2011-07-25 00:00:00,1148.18
2011-07-26 00:00:00,1156.56
2011-07-27 00:00:00,1148.99
2011-07-28 00:00:00,1145.4
2011-07-29 00:00:00,1137.73
2011-08-01 00:00:00,1147.6
2011-08-02 00:00:00,1126.97
2011-08-03 00:00:00,1102.59
2011-08-04 00:00:00,1073.02
2011-08-05 00:00:00,1041.07
2011-08-08 00:00:00,990.18
2011-08-09 00:00:00,968.51
2011-08-10 00:00:00,980.74
2011-08-11 00:00:00,989.95
2011-08-12 00:00:00,989.74
2011-08-15 00:00:00,1013.41
2011-08-16 00:00:00,1018.64
2011-08-17 00:00:00,1024.45
2011-08-18 00:00:00,995.44
2011-08-19 00:00:00,970.16
2011-08-22 00:00:00,966.06
2011-08-23 00:00:00,985.8
2011-08-24 00:00:00,978.21
2011-08-25 00:00:00,973.05
2011-08-26 00:00:00,975.92
2011-08-29 00:00:00,1004.57
2011-08-30 00:00:00,1013.68
2011-08-31 00:00:00,1033.15
2011-09-01 00:00:00,1038.0
2011-09-02 00:00:00,1021.88
2011-09-05 00:00:00,989.59
2011-09-06 00:00:00,988.05
2011-09-07 00:00:00,1009.75
2011-09-08 00:00:00,1013.53
2011-09-09 00:00:00,992.31
2011-09-12 00:00:00,969.97
2011-09-13 00:00:00,964.43
2011-09-14 00:00:00,952.55
2011-09-15 00:00:00,963.72
2011-09-16 00:00:00,976.84
2011-09-19 00:00:00,949.39
2011-09-20 00:00:00,951.15
2011-09-21 00:00:00,940.02
2011-09-22 00:00:00,880.64
2011-09-23 00:00:00,861.53
2011-09-26 00:00:00,851.51
2011-09-27 00:00:00,893.47
2011-09-28 00:00:00,891.05
2011-09-29 00:00:00,894.48
2011-09-30 00:00:00,880.43
2011-10-03 00:00:00,852.24
2011-10-04 00:00:00,831.22
2011-10-05 00:00:00,836.54
2011-10-06 00:00:00,864.08
2011-10-07 00:00:00,883.9
2011-10-10 00:00:00,898.27
2011-10-11 00:00:00,909.43
2011-10-12 00:00:00,923.15
2011-10-13 00:00:00,930.47
2011-10-14 00:00:00,935.5
2011-10-17 00:00:00,941.02
2011-10-18 00:00:00,925.13
2011-10-19 00:00:00,932.95
2011-10-20 00:00:00,907.71
2011-10-21 00:00:00,920.07
2011-10-24 00:00:00,949.39
2011-10-25 00:00:00,955.28
2011-10-26 00:00:00,960.38
2011-10-27 00:00:00,993.81
2011-10-28 00:00:00,1010.12
2011-10-31 00:00:00,995.0
2011-11-01 00:00:00,968.69
2011-11-02 00:00:00,977.11
2011-11-03 00:00:00,973.99
2011-11-04 00:00:00,989.63
2011-11-07 00:00:00,990.29
2011-11-08 00:00:00,990.56
2011-11-09 00:00:00,980.01
2011-11-10 00:00:00,953.95
2011-11-11 00:00:00,971.15
2011-11-14 00:00:00,976.86
2011-11-15 00:00:00,969.2
2011-11-16 00:00:00,960.05
2011-11-17 00:00:00,951.97
2011-11-18 00:00:00,934.08
2011-11-21 00:00:00,909.84
2011-11-22 00:00:00,909.34
2011-11-23 00:00:00,885.26
2011-11-24 00:00:00,888.24
2011-11-25 00:00:00,877.4
2011-11-28 00:00:00,902.28
2011-11-29 00:00:00,909.48
2011-11-30 00:00:00,928.32
2011-12-01 00:00:00,959.12
2011-12-02 00:00:00,960.83
2011-12-05 00:00:00,966.19
2011-12-06 00:00:00,953.5
2011-12-07 00:00:00,959.33
2011-12-08 00:00:00,947.59
2011-12-09 00:00:00,934.18
2011-12-12 00:00:00,924.91
2011-12-13 00:00:00,916.86
2011-12-14 00:00:00,903.95
2011-12-15 00:00:00,896.68
2011-12-16 00:00:00,904.09
2011-12-19 00:00:00,888.77
2011-12-20 00:00:00,900.79
2011-12-21 00:00:00,916.2
2011-12-22 00:00:00,919.55
2011-12-23 00:00:00,927.7
2011-12-26 00:00:00,927.63
2011-12-27 00:00:00,924.28
2011-12-28 00:00:00,913.11
2011-12-29 00:00:00,914.21
2011-12-30 00:00:00,916.39
2012-01-02 00:00:00,917.08
2012-01-03 00:00:00,939.91
2012-01-04 00:00:00,937.54
2012-01-05 00:00:00,932.44
2012-01-06 00:00:00,927.06
2012-01-09 00:00:00,930.87
2012-01-10 00:00:00,948.82
2012-01-11 00:00:00,948.65
2012-01-12 00:00:00,953.48
2012-01-13 00:00:00,952.92
2012-01-16 00:00:00,951.83
2012-01-17 00:00:00,972.35
2012-01-18 00:00:00,980.93
2012-01-19 00:00:00,991.38
2012-01-20 00:00:00,995.08
2012-01-23 00:00:00,999.64
2012-01-24 00:00:00,997.6
2012-01-25 00:00:00,999.6
2012-01-26 00:00:00,1014.98
2012-01-27 00:00:00,1016.61
2012-01-30 00:00:00,1006.17
2012-01-31 00:00:00,1019.39
2012-02-01 00:00:00,1029.85
2012-02-02 00:00:00,1043.96
2012-02-03 00:00:00,1048.36
2012-02-06 00:00:00,1047.22
2012-02-07 00:00:00,1048.56
2012-02-08 00:00:00,1060.7
