date,SHFE_Copper_Stocks_kt
2016-11-14 00:00:00,1704.0
2016-11-15 00:00:00,4552.0
2016-11-16 00:00:00,1897.0
2016-11-17 00:00:00,-25.0
2016-11-18 00:00:00,-49.0
2016-11-21 00:00:00,0.0
2016-11-22 00:00:00,-250.0
2016-11-23 00:00:00,-200.0
2016-11-24 00:00:00,6402.0
2016-11-25 00:00:00,348.0
2016-11-28 00:00:00,-25.0
2016-11-29 00:00:00,499.0
2016-11-30 00:00:00,200.0
2016-12-01 00:00:00,1084.0
2016-12-02 00:00:00,124.0
2016-12-05 00:00:00,300.0
2016-12-06 00:00:00,400.0
2016-12-07 00:00:00,1201.0
2016-12-08 00:00:00,0.0
2016-12-09 00:00:00,-203.0
2016-12-12 00:00:00,2308.0
2016-12-13 00:00:00,0.0
2016-12-14 00:00:00,2907.0
2016-12-15 00:00:00,-1133.0
2016-12-16 00:00:00,188.0
2016-12-19 00:00:00,-200.0
2016-12-20 00:00:00,1203.0
2016-12-21 00:00:00,1594.0
2016-12-22 00:00:00,-1035.0
2016-12-23 00:00:00,-552.0
2016-12-26 00:00:00,-659.0
2016-12-27 00:00:00,1102.0
2016-12-28 00:00:00,400.0
2016-12-29 00:00:00,500.0
2016-12-30 00:00:00,400.0
2017-01-02 00:00:00,400.0
2017-01-03 00:00:00,300.0
2017-01-04 00:00:00,198.0
2017-01-05 00:00:00,502.0
2017-01-06 00:00:00,1791.0
2017-01-09 00:00:00,-100.0
2017-01-10 00:00:00,697.0
2017-01-11 00:00:00,-200.0
2017-01-12 00:00:00,6600.0
2017-01-13 00:00:00,249.0
2017-01-16 00:00:00,4000.0
2017-01-17 00:00:00,4403.0
2017-01-18 00:00:00,0.0
2017-01-19 00:00:00,-101.0
2017-01-20 00:00:00,-100.0
2017-01-23 00:00:00,-102.0
2017-01-24 00:00:00,5062.0
2017-01-25 00:00:00,6421.0
2017-01-26 00:00:00,1203.0
2017-01-27 00:00:00,1203.0
2017-01-30 00:00:00,1203.0
2017-01-31 00:00:00,1203.0
2017-02-01 00:00:00,1203.0
2017-02-02 00:00:00,1203.0
2017-02-03 00:00:00,0.0
2017-02-06 00:00:00,2298.0
2017-02-07 00:00:00,2497.0
2017-02-08 00:00:00,6592.0
2017-02-09 00:00:00,8904.0
2017-02-10 00:00:00,2173.0
2017-02-13 00:00:00,6046.0
2017-02-14 00:00:00,19977.0
2017-02-15 00:00:00,6590.0
2017-02-16 00:00:00,3873.0
2017-02-17 00:00:00,-178.0
2017-02-20 00:00:00,-300.0
2017-02-21 00:00:00,-2276.0
2017-02-22 00:00:00,2150.0
2017-02-23 00:00:00,475.0
2017-02-24 00:00:00,1750.0
2017-02-27 00:00:00,2665.0
2017-02-28 00:00:00,2852.0
2017-03-01 00:00:00,2752.0
2017-03-02 00:00:00,5241.0
2017-03-03 00:00:00,5241.0
2017-03-06 00:00:00,5226.0
2017-03-07 00:00:00,4105.0
2017-03-08 00:00:00,2096.0
2017-03-09 00:00:00,-921.0
2017-03-10 00:00:00,669.0
2017-03-13 00:00:00,4878.0
2017-03-14 00:00:00,4349.0
2017-03-15 00:00:00,2307.0
2017-03-16 00:00:00,473.0
2017-03-17 00:00:00,-825.0
2017-03-20 00:00:00,-1099.0
2017-03-21 00:00:00,-898.0
2017-03-22 00:00:00,-2453.0
2017-03-23 00:00:00,-5223.0
2017-03-24 00:00:00,47.0
2017-03-27 00:00:00,-3644.0
2017-03-28 00:00:00,-3360.0
2017-03-29 00:00:00,-2493.0
2017-03-30 00:00:00,-1089.0
2017-03-31 00:00:00,373.0
2017-04-03 00:00:00,373.0
2017-04-04 00:00:00,373.0
2017-04-05 00:00:00,1043.0
2017-04-06 00:00:00,-4443.0
2017-04-07 00:00:00,-2155.0
2017-04-10 00:00:00,-5942.0
2017-04-11 00:00:00,-2776.0
2017-04-12 00:00:00,-5980.0
2017-04-13 00:00:00,-3746.0
2017-04-14 00:00:00,-5082.0
2017-04-17 00:00:00,-10783.0
2017-04-18 00:00:00,-1342.0
2017-04-19 00:00:00,-2682.0
2017-04-20 00:00:00,-6425.0
2017-04-21 00:00:00,-4095.0
2017-04-24 00:00:00,-2827.0
2017-04-25 00:00:00,-4130.0
2017-04-26 00:00:00,-2331.0
2017-04-27 00:00:00,-383.0
2017-04-28 00:00:00,-1101.0
2017-05-01 00:00:00,-1101.0
2017-05-02 00:00:00,-1489.0
2017-05-03 00:00:00,-2848.0
2017-05-04 00:00:00,-5022.0
2017-05-05 00:00:00,-5327.0
2017-05-08 00:00:00,-2716.0
2017-05-09 00:00:00,-1106.0
2017-05-10 00:00:00,-1281.0
2017-05-11 00:00:00,-630.0
2017-05-12 00:00:00,-605.0
2017-05-15 00:00:00,248.0
2017-05-16 00:00:00,799.0
2017-05-17 00:00:00,-448.0
2017-05-18 00:00:00,-874.0
2017-05-19 00:00:00,-1704.0
2017-05-22 00:00:00,-805.0
2017-05-23 00:00:00,-300.0
2017-05-24 00:00:00,-1000.0
2017-05-25 00:00:00,-273.0
2017-05-26 00:00:00,-600.0
2017-05-29 00:00:00,-600.0
2017-05-30 00:00:00,-600.0
2017-05-31 00:00:00,-4992.0
2017-06-01 00:00:00,-923.0
2017-06-02 00:00:00,-999.0
2017-06-05 00:00:00,-100.0
2017-06-06 00:00:00,-1524.0
2017-06-07 00:00:00,-1453.0
2017-06-08 00:00:00,-576.0
2017-06-09 00:00:00,-1072.0
2017-06-12 00:00:00,0.0
2017-06-13 00:00:00,3021.0
2017-06-14 00:00:00,-122.0
2017-06-15 00:00:00,373.0
2017-06-16 00:00:00,170.0
2017-06-19 00:00:00,-450.0
2017-06-20 00:00:00,-926.0
2017-06-21 00:00:00,-699.0
2017-06-22 00:00:00,-496.0
2017-06-23 00:00:00,0.0
2017-06-26 00:00:00,701.0
2017-06-27 00:00:00,-100.0
2017-06-28 00:00:00,46.0
2017-06-29 00:00:00,-249.0
2017-06-30 00:00:00,-101.0
2017-07-03 00:00:00,370.0
2017-07-04 00:00:00,-100.0
2017-07-05 00:00:00,-152.0
2017-07-06 00:00:00,876.0
2017-07-07 00:00:00,-257.0
2017-07-10 00:00:00,-125.0
2017-07-11 00:00:00,-50.0
2017-07-12 00:00:00,-675.0
2017-07-13 00:00:00,-126.0
2017-07-14 00:00:00,1378.0
2017-07-17 00:00:00,1683.0
2017-07-18 00:00:00,181.0
2017-07-19 00:00:00,-698.0
2017-07-20 00:00:00,-200.0
2017-07-21 00:00:00,-523.0
2017-07-24 00:00:00,-248.0
2017-07-25 00:00:00,-324.0
2017-07-26 00:00:00,-425.0
2017-07-27 00:00:00,-74.0
2017-07-28 00:00:00,-200.0
2017-07-31 00:00:00,-75.0
2017-08-01 00:00:00,-25.0
2017-08-02 00:00:00,2232.0
2017-08-03 00:00:00,24.0
2017-08-04 00:00:00,2620.0
2017-08-07 00:00:00,2579.0
2017-08-08 00:00:00,500.0
2017-08-09 00:00:00,100.0
2017-08-10 00:00:00,0.0
2017-08-11 00:00:00,0.0
2017-08-14 00:00:00,1401.0
2017-08-15 00:00:00,5292.0
2017-08-16 00:00:00,-328.0
2017-08-17 00:00:00,0.0
2017-08-18 00:00:00,-200.0
2017-08-21 00:00:00,-1158.0
2017-08-22 00:00:00,-1064.0
2017-08-23 00:00:00,-712.0
2017-08-24 00:00:00,-202.0
2017-08-25 00:00:00,-506.0
2017-08-28 00:00:00,-1523.0
2017-08-29 00:00:00,0.0
2017-08-30 00:00:00,-304.0
2017-08-31 00:00:00,-778.0
2017-09-01 00:00:00,1907.0
2017-09-04 00:00:00,190.0
2017-09-05 00:00:00,-253.0
2017-09-06 00:00:00,-909.0
2017-09-07 00:00:00,-528.0
2017-09-08 00:00:00,-506.0
2017-09-11 00:00:00,-858.0
2017-09-12 00:00:00,949.0
2017-09-13 00:00:00,6702.0
2017-09-14 00:00:00,-662.0
2017-09-15 00:00:00,-5347.0
2017-09-18 00:00:00,-1058.0
2017-09-19 00:00:00,-3518.0
2017-09-20 00:00:00,-3134.0
2017-09-21 00:00:00,-6829.0
2017-09-22 00:00:00,-3856.0
2017-09-25 00:00:00,-8518.0
2017-09-26 00:00:00,-4468.0
2017-09-27 00:00:00,-6838.0
2017-09-28 00:00:00,-3588.0
2017-09-29 00:00:00,-1649.0
2017-10-02 00:00:00,-1649.0
2017-10-03 00:00:00,-1649.0
2017-10-04 00:00:00,-1649.0
2017-10-05 00:00:00,-1649.0
2017-10-06 00:00:00,-1649.0
2017-10-09 00:00:00,-3428.0
2017-10-10 00:00:00,-2567.0
2017-10-11 00:00:00,-908.0
2017-10-12 00:00:00,100.0
2017-10-13 00:00:00,6184.0
2017-10-16 00:00:00,16444.0
2017-10-17 00:00:00,1502.0
2017-10-18 00:00:00,-75.0
2017-10-19 00:00:00,-150.0
2017-10-20 00:00:00,-2679.0
2017-10-23 00:00:00,-479.0
2017-10-24 00:00:00,-1251.0
2017-10-25 00:00:00,-4458.0
2017-10-26 00:00:00,-1702.0
2017-10-27 00:00:00,-250.0
2017-10-30 00:00:00,-501.0
2017-10-31 00:00:00,-1440.0
2017-11-01 00:00:00,-250.0
2017-11-02 00:00:00,-475.0
2017-11-03 00:00:00,-1097.0
2017-11-06 00:00:00,-223.0
2017-11-07 00:00:00,143.0
2017-11-08 00:00:00,-100.0
2017-11-09 00:00:00,-74.0
2017-11-10 00:00:00,-724.0
2017-11-13 00:00:00,2651.0
2017-11-14 00:00:00,4571.0
2017-11-15 00:00:00,-920.0
2017-11-16 00:00:00,3320.0
2017-11-17 00:00:00,-426.0
2017-11-20 00:00:00,-324.0
2017-11-21 00:00:00,-755.0
2017-11-22 00:00:00,-50.0
2017-11-23 00:00:00,-149.0
2017-11-24 00:00:00,-349.0
2017-11-27 00:00:00,801.0
2017-11-28 00:00:00,877.0
2017-11-29 00:00:00,0.0
2017-11-30 00:00:00,501.0
2017-12-01 00:00:00,2271.0
2017-12-04 00:00:00,-197.0
2017-12-05 00:00:00,-675.0
2017-12-06 00:00:00,-822.0
2017-12-07 00:00:00,-99.0
2017-12-08 00:00:00,-376.0
2017-12-11 00:00:00,-1524.0
2017-12-12 00:00:00,250.0
2017-12-13 00:00:00,-2703.0
2017-12-14 00:00:00,474.0
2017-12-15 00:00:00,4533.0
2017-12-18 00:00:00,-1568.0
2017-12-19 00:00:00,381.0
2017-12-20 00:00:00,359.0
2017-12-21 00:00:00,-400.0
2017-12-22 00:00:00,-200.0
2017-12-25 00:00:00,1060.0
2017-12-26 00:00:00,1726.0
2017-12-27 00:00:00,400.0
2017-12-28 00:00:00,504.0
2017-12-29 00:00:00,5940.0
2018-01-01 00:00:00,5940.0
2018-01-02 00:00:00,200.0
2018-01-03 00:00:00,4.0
2018-01-04 00:00:00,-408.0
2018-01-05 00:00:00,925.0
2018-01-08 00:00:00,-474.0
2018-01-09 00:00:00,-839.0
2018-01-10 00:00:00,446.0
2018-01-11 00:00:00,-353.0
2018-01-12 00:00:00,4252.0
2018-01-15 00:00:00,5364.0
2018-01-16 00:00:00,3241.0
2018-01-17 00:00:00,-200.0
2018-01-18 00:00:00,-2530.0
2018-01-19 00:00:00,-961.0
2018-01-22 00:00:00,-276.0
2018-01-23 00:00:00,-300.0
2018-01-24 00:00:00,-305.0
2018-01-25 00:00:00,-959.0
2018-01-26 00:00:00,0.0
2018-01-29 00:00:00,500.0
2018-01-30 00:00:00,-200.0
2018-01-31 00:00:00,400.0
2018-02-01 00:00:00,1274.0
2018-02-02 00:00:00,1061.0
2018-02-05 00:00:00,552.0
2018-02-06 00:00:00,1645.0
2018-02-07 00:00:00,2864.0
2018-02-08 00:00:00,1047.0
2018-02-09 00:00:00,11803.0
2018-02-12 00:00:00,7480.0
2018-02-13 00:00:00,200.0
2018-02-14 00:00:00,0.0
2018-02-15 00:00:00,0.0
2018-02-16 00:00:00,0.0
2018-02-19 00:00:00,0.0
2018-02-20 00:00:00,0.0
2018-02-21 00:00:00,0.0
2018-02-22 00:00:00,-176.0
2018-02-23 00:00:00,400.0
2018-02-26 00:00:00,172.0
2018-02-27 00:00:00,-100.0
2018-02-28 00:00:00,602.0
2018-03-01 00:00:00,101.0
2018-03-02 00:00:00,1753.0
2018-03-05 00:00:00,4823.0
2018-03-06 00:00:00,2812.0
2018-03-07 00:00:00,826.0
2018-03-08 00:00:00,3754.0
2018-03-09 00:00:00,9222.0
2018-03-12 00:00:00,4181.0
2018-03-13 00:00:00,4108.0
2018-03-14 00:00:00,18121.0
2018-03-15 00:00:00,8578.0
2018-03-16 00:00:00,5201.0
2018-03-19 00:00:00,-252.0
2018-03-20 00:00:00,-1178.0
2018-03-21 00:00:00,-352.0
2018-03-22 00:00:00,-1453.0
2018-03-23 00:00:00,-2350.0
2018-03-26 00:00:00,-2278.0
2018-03-27 00:00:00,-614.0
2018-03-28 00:00:00,1523.0
2018-03-29 00:00:00,150.0
2018-03-30 00:00:00,1620.0
2018-04-02 00:00:00,1497.0
2018-04-03 00:00:00,2824.0
2018-04-04 00:00:00,-2711.0
2018-04-05 00:00:00,-2711.0
2018-04-06 00:00:00,-2711.0
2018-04-09 00:00:00,6200.0
2018-04-10 00:00:00,-2103.0
2018-04-11 00:00:00,2616.0
2018-04-12 00:00:00,1123.0
2018-04-13 00:00:00,272.0
2018-04-16 00:00:00,1313.0
2018-04-17 00:00:00,2839.0
2018-04-18 00:00:00,-1820.0
2018-04-19 00:00:00,-4242.0
2018-04-20 00:00:00,-3906.0
2018-04-23 00:00:00,-3333.0
2018-04-24 00:00:00,1738.0
2018-04-25 00:00:00,449.0
2018-04-26 00:00:00,3618.0
2018-04-27 00:00:00,1880.0
2018-04-30 00:00:00,1880.0
2018-05-01 00:00:00,1880.0
2018-05-02 00:00:00,305.0
2018-05-03 00:00:00,-679.0
2018-05-04 00:00:00,-2708.0
2018-05-07 00:00:00,1752.0
2018-05-08 00:00:00,-452.0
2018-05-09 00:00:00,-1442.0
2018-05-10 00:00:00,-724.0
2018-05-11 00:00:00,7574.0
2018-05-14 00:00:00,726.0
2018-05-15 00:00:00,-520.0
2018-05-16 00:00:00,6719.0
2018-05-17 00:00:00,0.0
2018-05-18 00:00:00,-52.0
2018-05-21 00:00:00,474.0
2018-05-22 00:00:00,-4119.0
2018-05-23 00:00:00,-3050.0
2018-05-24 00:00:00,-102.0
2018-05-25 00:00:00,-2504.0
2018-05-28 00:00:00,-760.0
2018-05-29 00:00:00,-1010.0
2018-05-30 00:00:00,-1614.0
2018-05-31 00:00:00,-2563.0
2018-06-01 00:00:00,-3060.0
2018-06-04 00:00:00,-2336.0
2018-06-05 00:00:00,-1341.0
2018-06-06 00:00:00,-4840.0
2018-06-07 00:00:00,300.0
2018-06-08 00:00:00,4438.0
2018-06-11 00:00:00,-55.0
2018-06-12 00:00:00,3989.0
2018-06-13 00:00:00,3733.0
2018-06-14 00:00:00,-303.0
2018-06-15 00:00:00,5684.0
2018-06-18 00:00:00,5684.0
2018-06-19 00:00:00,5067.0
2018-06-20 00:00:00,-1720.0
2018-06-21 00:00:00,-924.0
2018-06-22 00:00:00,-4016.0
2018-06-25 00:00:00,-3422.0
2018-06-26 00:00:00,697.0
2018-06-27 00:00:00,-1375.0
2018-06-28 00:00:00,-1101.0
2018-06-29 00:00:00,2958.0
2018-07-02 00:00:00,-1758.0
2018-07-03 00:00:00,281.0
2018-07-04 00:00:00,-655.0
2018-07-05 00:00:00,-1386.0
2018-07-06 00:00:00,-7.0
2018-07-09 00:00:00,-2408.0
2018-07-10 00:00:00,-1678.0
2018-07-11 00:00:00,-2350.0
2018-07-12 00:00:00,4021.0
2018-07-13 00:00:00,-2826.0
2018-07-16 00:00:00,-3438.0
2018-07-17 00:00:00,-2845.0
2018-07-18 00:00:00,-4819.0
2018-07-19 00:00:00,-3607.0
2018-07-20 00:00:00,-9739.0
2018-07-23 00:00:00,-4829.0
2018-07-24 00:00:00,-3338.0
2018-07-25 00:00:00,-3865.0
2018-07-26 00:00:00,-3143.0
2018-07-27 00:00:00,-733.0
2018-07-30 00:00:00,-1419.0
2018-07-31 00:00:00,352.0
2018-08-01 00:00:00,-647.0
2018-08-02 00:00:00,-480.0
2018-08-03 00:00:00,-3455.0
2018-08-06 00:00:00,-4701.0
2018-08-07 00:00:00,-1856.0
2018-08-08 00:00:00,-1658.0
2018-08-09 00:00:00,-2663.0
2018-08-10 00:00:00,50.0
2018-08-13 00:00:00,-2148.0
2018-08-14 00:00:00,-2589.0
2018-08-15 00:00:00,332.0
2018-08-16 00:00:00,-527.0
2018-08-17 00:00:00,-1228.0
2018-08-20 00:00:00,-4389.0
2018-08-21 00:00:00,-3025.0
2018-08-22 00:00:00,-3496.0
2018-08-23 00:00:00,-1871.0
2018-08-24 00:00:00,-1180.0
2018-08-27 00:00:00,-4072.0
2018-08-28 00:00:00,-1172.0
2018-08-29 00:00:00,-4996.0
2018-08-30 00:00:00,-2573.0
2018-08-31 00:00:00,-350.0
2018-09-03 00:00:00,-574.0
2018-09-04 00:00:00,-899.0
2018-09-05 00:00:00,-1425.0
2018-09-06 00:00:00,-1727.0
2018-09-07 00:00:00,-2294.0
2018-09-10 00:00:00,-25.0
2018-09-11 00:00:00,474.0
2018-09-12 00:00:00,-225.0
2018-09-13 00:00:00,998.0
2018-09-14 00:00:00,474.0
2018-09-17 00:00:00,99.0
2018-09-18 00:00:00,5727.0
2018-09-19 00:00:00,0.0
2018-09-20 00:00:00,-324.0
2018-09-21 00:00:00,-4088.0
2018-09-24 00:00:00,-4088.0
2018-09-25 00:00:00,-724.0
2018-09-26 00:00:00,-1650.0
2018-09-27 00:00:00,-211.0
2018-09-28 00:00:00,-1005.0
2018-10-01 00:00:00,-1005.0
2018-10-02 00:00:00,-1005.0
2018-10-03 00:00:00,-1005.0
2018-10-04 00:00:00,-1005.0
2018-10-05 00:00:00,-1005.0
2018-10-08 00:00:00,-327.0
2018-10-09 00:00:00,641.0
2018-10-10 00:00:00,0.0
2018-10-11 00:00:00,2170.0
2018-10-12 00:00:00,6087.0
2018-10-15 00:00:00,10225.0
2018-10-16 00:00:00,2887.0
2018-10-17 00:00:00,0.0
2018-10-18 00:00:00,-100.0
2018-10-19 00:00:00,-2321.0
2018-10-22 00:00:00,-752.0
2018-10-23 00:00:00,-349.0
2018-10-24 00:00:00,-527.0
2018-10-25 00:00:00,495.0
2018-10-26 00:00:00,-228.0
2018-10-29 00:00:00,394.0
2018-10-30 00:00:00,1193.0
2018-10-31 00:00:00,381.0
2018-11-01 00:00:00,-555.0
2018-11-02 00:00:00,125.0
2018-11-05 00:00:00,-774.0
2018-11-06 00:00:00,307.0
2018-11-07 00:00:00,-695.0
2018-11-08 00:00:00,202.0
2018-11-09 00:00:00,-625.0
2018-11-12 00:00:00,-298.0
2018-11-13 00:00:00,-2122.0
2018-11-14 00:00:00,-922.0
2018-11-15 00:00:00,1160.0
2018-11-16 00:00:00,198.0
2018-11-19 00:00:00,-832.0
2018-11-20 00:00:00,-646.0
2018-11-21 00:00:00,-2343.0
2018-11-22 00:00:00,-374.0
2018-11-23 00:00:00,-1801.0
2018-11-26 00:00:00,-751.0
2018-11-27 00:00:00,784.0
2018-11-28 00:00:00,-650.0
2018-11-29 00:00:00,4048.0
2018-11-30 00:00:00,1636.0
2018-12-03 00:00:00,99.0
2018-12-04 00:00:00,151.0
2018-12-05 00:00:00,1228.0
2018-12-06 00:00:00,173.0
2018-12-07 00:00:00,-1820.0
2018-12-10 00:00:00,-1477.0
2018-12-11 00:00:00,-674.0
2018-12-12 00:00:00,-405.0
2018-12-13 00:00:00,-848.0
2018-12-14 00:00:00,1075.0
2018-12-17 00:00:00,203.0
2018-12-18 00:00:00,276.0
2018-12-19 00:00:00,-725.0
2018-12-20 00:00:00,-325.0
2018-12-21 00:00:00,-752.0
2018-12-24 00:00:00,-11194.0
2018-12-25 00:00:00,-125.0
2018-12-26 00:00:00,-150.0
2018-12-27 00:00:00,0.0
2018-12-28 00:00:00,0.0
2018-12-31 00:00:00,0.0
2019-01-01 00:00:00,0.0
2019-01-02 00:00:00,-50.0
2019-01-03 00:00:00,0.0
2019-01-04 00:00:00,-250.0
2019-01-07 00:00:00,-778.0
2019-01-08 00:00:00,-776.0
2019-01-09 00:00:00,-505.0
2019-01-10 00:00:00,252.0
2019-01-11 00:00:00,580.0
2019-01-14 00:00:00,2551.0
2019-01-15 00:00:00,1002.0
2019-01-16 00:00:00,-1208.0
2019-01-17 00:00:00,-100.0
2019-01-18 00:00:00,-652.0
2019-01-21 00:00:00,-150.0
2019-01-22 00:00:00,0.0
2019-01-23 00:00:00,-1002.0
2019-01-24 00:00:00,925.0
2019-01-25 00:00:00,0.0
2019-01-28 00:00:00,577.0
2019-01-29 00:00:00,810.0
2019-01-30 00:00:00,620.0
2019-01-31 00:00:00,3406.0
2019-02-01 00:00:00,1750.0
2019-02-04 00:00:00,1750.0
2019-02-05 00:00:00,1750.0
2019-02-06 00:00:00,1750.0
2019-02-07 00:00:00,1750.0
2019-02-08 00:00:00,1750.0
2019-02-11 00:00:00,4653.0
2019-02-12 00:00:00,15878.0
2019-02-13 00:00:00,11827.0
2019-02-14 00:00:00,10692.0
2019-02-15 00:00:00,18600.0
2019-02-18 00:00:00,4363.0
2019-02-19 00:00:00,909.0
2019-02-20 00:00:00,1637.0
2019-02-21 00:00:00,1381.0
2019-02-22 00:00:00,1981.0
2019-02-25 00:00:00,80.0
2019-02-26 00:00:00,1676.0
2019-02-27 00:00:00,2729.0
2019-02-28 00:00:00,2981.0
2019-03-01 00:00:00,1502.0
2019-03-04 00:00:00,873.0
2019-03-05 00:00:00,726.0
2019-03-06 00:00:00,2933.0
2019-03-07 00:00:00,-1022.0
2019-03-08 00:00:00,2155.0
2019-03-11 00:00:00,2227.0
2019-03-12 00:00:00,3737.0
2019-03-13 00:00:00,10310.0
2019-03-14 00:00:00,7110.0
2019-03-15 00:00:00,15467.0
2019-03-18 00:00:00,6212.0
2019-03-19 00:00:00,2742.0
2019-03-20 00:00:00,1882.0
2019-03-21 00:00:00,1412.0
2019-03-22 00:00:00,2799.0
2019-03-25 00:00:00,2343.0
2019-03-26 00:00:00,1.0
2019-03-27 00:00:00,1589.0
2019-03-28 00:00:00,554.0
2019-03-29 00:00:00,-2224.0
2019-04-01 00:00:00,-3085.0
2019-04-02 00:00:00,-4623.0
2019-04-03 00:00:00,-9904.0
2019-04-04 00:00:00,-6696.0
2019-04-05 00:00:00,-6696.0
2019-04-08 00:00:00,131.0
2019-04-09 00:00:00,-3073.0
2019-04-10 00:00:00,259.0
2019-04-11 00:00:00,-6960.0
2019-04-12 00:00:00,-1488.0
2019-04-15 00:00:00,-3165.0
2019-04-16 00:00:00,-720.0
2019-04-17 00:00:00,-2216.0
2019-04-18 00:00:00,-2094.0
2019-04-19 00:00:00,28.0
2019-04-22 00:00:00,-2838.0
2019-04-23 00:00:00,-1254.0
2019-04-24 00:00:00,-6159.0
2019-04-25 00:00:00,-3451.0
2019-04-26 00:00:00,-2405.0
2019-04-29 00:00:00,-3798.0
2019-04-30 00:00:00,-2392.0
2019-05-01 00:00:00,-2392.0
2019-05-02 00:00:00,-2392.0
2019-05-03 00:00:00,-2392.0
2019-05-06 00:00:00,-618.0
2019-05-07 00:00:00,2769.0
2019-05-08 00:00:00,-1351.0
2019-05-09 00:00:00,-2871.0
2019-05-10 00:00:00,-3418.0
2019-05-13 00:00:00,1336.0
2019-05-14 00:00:00,-2091.0
2019-05-15 00:00:00,-1625.0
2019-05-16 00:00:00,3322.0
2019-05-17 00:00:00,-5258.0
2019-05-20 00:00:00,-1680.0
2019-05-21 00:00:00,-5566.0
2019-05-22 00:00:00,-8139.0
2019-05-23 00:00:00,-3510.0
2019-05-24 00:00:00,352.0
2019-05-27 00:00:00,-5053.0
2019-05-28 00:00:00,-1253.0
2019-05-29 00:00:00,-783.0
2019-05-30 00:00:00,-446.0
2019-05-31 00:00:00,-225.0
2019-06-03 00:00:00,-1434.0
2019-06-04 00:00:00,-2333.0
2019-06-05 00:00:00,97.0
2019-06-06 00:00:00,-7748.0
2019-06-07 00:00:00,-7748.0
2019-06-10 00:00:00,-3374.0
2019-06-11 00:00:00,-4229.0
2019-06-12 00:00:00,3050.0
2019-06-13 00:00:00,-1852.0
2019-06-14 00:00:00,-477.0
2019-06-17 00:00:00,973.0
2019-06-18 00:00:00,602.0
2019-06-19 00:00:00,-2690.0
2019-06-20 00:00:00,-3133.0
2019-06-21 00:00:00,1065.0
2019-06-24 00:00:00,-2923.0
2019-06-25 00:00:00,1304.0
2019-06-26 00:00:00,-101.0
2019-06-27 00:00:00,-151.0
2019-06-28 00:00:00,2539.0
2019-07-01 00:00:00,675.0
2019-07-02 00:00:00,924.0
2019-07-03 00:00:00,239.0
2019-07-04 00:00:00,-704.0
2019-07-05 00:00:00,-4927.0
2019-07-08 00:00:00,935.0
2019-07-09 00:00:00,1269.0
2019-07-10 00:00:00,1305.0
2019-07-11 00:00:00,4212.0
2019-07-12 00:00:00,-271.0
2019-07-15 00:00:00,-823.0
2019-07-16 00:00:00,-1706.0
2019-07-17 00:00:00,1154.0
2019-07-18 00:00:00,-226.0
2019-07-19 00:00:00,-3002.0
2019-07-22 00:00:00,2177.0
2019-07-23 00:00:00,-1024.0
2019-07-24 00:00:00,-1727.0
2019-07-25 00:00:00,1247.0
2019-07-26 00:00:00,-375.0
2019-07-29 00:00:00,554.0
2019-07-30 00:00:00,-25.0
2019-07-31 00:00:00,550.0
2019-08-01 00:00:00,2029.0
2019-08-02 00:00:00,-152.0
2019-08-05 00:00:00,2075.0
2019-08-06 00:00:00,-1910.0
2019-08-07 00:00:00,3528.0
2019-08-08 00:00:00,-1393.0
2019-08-09 00:00:00,-3162.0
2019-08-12 00:00:00,6914.0
2019-08-13 00:00:00,4757.0
2019-08-14 00:00:00,175.0
2019-08-15 00:00:00,2250.0
2019-08-16 00:00:00,-4358.0
2019-08-19 00:00:00,2133.0
2019-08-20 00:00:00,-723.0
2019-08-21 00:00:00,-1336.0
2019-08-22 00:00:00,-4567.0
2019-08-23 00:00:00,1536.0
2019-08-26 00:00:00,-1049.0
2019-08-27 00:00:00,-2153.0
2019-08-28 00:00:00,298.0
2019-08-29 00:00:00,5221.0
2019-08-30 00:00:00,949.0
2019-09-02 00:00:00,1327.0
2019-09-03 00:00:00,-596.0
2019-09-04 00:00:00,-1226.0
2019-09-05 00:00:00,-5398.0
2019-09-06 00:00:00,125.0
2019-09-09 00:00:00,-3198.0
2019-09-10 00:00:00,3176.0
2019-09-11 00:00:00,-5138.0
2019-09-12 00:00:00,-3376.0
2019-09-13 00:00:00,-3376.0
2019-09-16 00:00:00,3232.0
2019-09-17 00:00:00,555.0
2019-09-18 00:00:00,3430.0
2019-09-19 00:00:00,-596.0
2019-09-20 00:00:00,-6539.0
2019-09-23 00:00:00,-5213.0
2019-09-24 00:00:00,-5114.0
2019-09-25 00:00:00,-5256.0
2019-09-26 00:00:00,-3656.0
2019-09-27 00:00:00,-1425.0
2019-09-30 00:00:00,3102.0
2019-10-01 00:00:00,3102.0
2019-10-02 00:00:00,3102.0
2019-10-03 00:00:00,3102.0
2019-10-04 00:00:00,3102.0
2019-10-07 00:00:00,3102.0
2019-10-08 00:00:00,6027.0
2019-10-09 00:00:00,3452.0
2019-10-10 00:00:00,8270.0
2019-10-11 00:00:00,-2404.0
2019-10-14 00:00:00,3585.0
2019-10-15 00:00:00,1199.0
2019-10-16 00:00:00,1472.0
2019-10-17 00:00:00,-1745.0
2019-10-18 00:00:00,593.0
2019-10-21 00:00:00,-1327.0
2019-10-22 00:00:00,-700.0
2019-10-23 00:00:00,-1.0
2019-10-24 00:00:00,778.0
2019-10-25 00:00:00,-799.0
2019-10-28 00:00:00,960.0
2019-10-29 00:00:00,100.0
